"camera_id","role","global_gt_id","position_id","frame_id","frame_key","relative_sec","xmin","ymin","xmax","ymax","width","height","area","center_x","center_y","foot_x","foot_y","image_rel_path"
"C7","followup","35","468036","15","00000015","1.5","1556","17","1634","196","78","179","13962","1595","106.5","1595","196","Image_subsets\\C7\\00000015.png"
"C7","followup","36","382115","15","00000015","1.5","1190","16","1258","213","68","197","13396","1224","114.5","1224","213","Image_subsets\\C7\\00000015.png"
"C7","followup","37","487223","15","00000015","1.5","1607","14","1684","187","77","173","13321","1645.5","100.5","1645.5","187","Image_subsets\\C7\\00000015.png"
"C7","followup","0","367834","20","00000020","2","1303","62","1393","299","90","237","21330","1348","180.5","1348","299","Image_subsets\\C7\\00000020.png"
"C7","followup","1","357273","20","00000020","2","1243","62","1330","303","87","241","20967","1286.5","182.5","1286.5","303","Image_subsets\\C7\\00000020.png"
"C7","followup","4","264729","20","00000020","2","743","134","825","470","82","336","27552","784","302","784","470","Image_subsets\\C7\\00000020.png"
"C7","followup","27","513172","20","00000020","2","1751","22","1834","196","83","174","14442","1792.5","109","1792.5","196","Image_subsets\\C7\\00000020.png"
"C7","followup","33","293308","20","00000020","2","719","11","769","231","50","220","11000","744","121","744","231","Image_subsets\\C7\\00000020.png"
"C7","followup","34","311543","20","00000020","2","818","10","871","223","53","213","11289","844.5","116.5","844.5","223","Image_subsets\\C7\\00000020.png"
"C7","followup","35","468516","20","00000020","2","1558","17","1636","196","78","179","13962","1597","106.5","1597","196","Image_subsets\\C7\\00000020.png"
"C7","followup","36","382595","20","00000020","2","1192","16","1260","213","68","197","13396","1226","114.5","1226","213","Image_subsets\\C7\\00000020.png"
"C7","followup","37","487222","20","00000020","2","1605","13","1682","186","77","173","13321","1643.5","99.5","1643.5","186","Image_subsets\\C7\\00000020.png"
"C7","followup","0","367833","25","00000025","2.5","1302","62","1391","299","89","237","21093","1346.5","180.5","1346.5","299","Image_subsets\\C7\\00000025.png"
"C7","followup","1","354394","25","00000025","2.5","1228","63","1315","305","87","242","21054","1271.5","184","1271.5","305","Image_subsets\\C7\\00000025.png"
"C7","followup","17","437494","25","00000025","2.5","1790","86","1907","321","117","235","27495","1848.5","203.5","1848.5","321","Image_subsets\\C7\\00000025.png"
"C7","followup","33","293787","25","00000025","2.5","721","11","771","230","50","219","10950","746","120.5","746","230","Image_subsets\\C7\\00000025.png"
"C7","followup","34","311544","25","00000025","2.5","818","10","872","224","54","214","11556","845","117","845","224","Image_subsets\\C7\\00000025.png"
"C7","followup","35","468515","25","00000025","2.5","1556","17","1634","196","78","179","13962","1595","106.5","1595","196","Image_subsets\\C7\\00000025.png"
"C7","followup","36","382595","25","00000025","2.5","1192","16","1260","213","68","197","13396","1226","114.5","1226","213","Image_subsets\\C7\\00000025.png"
"C7","followup","37","487223","25","00000025","2.5","1607","14","1684","187","77","173","13321","1645.5","100.5","1645.5","187","Image_subsets\\C7\\00000025.png"
"C7","followup","0","367832","30","00000030","3","1300","61","1389","298","89","237","21093","1344.5","179.5","1344.5","298","Image_subsets\\C7\\00000030.png"
"C7","followup","1","354394","30","00000030","3","1228","63","1315","305","87","242","21054","1271.5","184","1271.5","305","Image_subsets\\C7\\00000030.png"
"C7","followup","33","293306","30","00000030","3","717","11","767","230","50","219","10950","742","120.5","742","230","Image_subsets\\C7\\00000030.png"
"C7","followup","34","312024","30","00000030","3","821","10","875","224","54","214","11556","848","117","848","224","Image_subsets\\C7\\00000030.png"
"C7","followup","35","468514","30","00000030","3","1555","17","1632","195","77","178","13706","1593.5","106","1593.5","195","Image_subsets\\C7\\00000030.png"
"C7","followup","36","383074","30","00000030","3","1193","15","1261","213","68","198","13464","1227","114","1227","213","Image_subsets\\C7\\00000030.png"
"C7","followup","37","487223","30","00000030","3","1607","14","1684","187","77","173","13321","1645.5","100.5","1645.5","187","Image_subsets\\C7\\00000030.png"
"C7","followup","0","367832","35","00000035","3.5","1300","61","1389","298","89","237","21093","1344.5","179.5","1344.5","298","Image_subsets\\C7\\00000035.png"
"C7","followup","1","353916","35","00000035","3.5","1229","64","1316","307","87","243","21141","1272.5","185.5","1272.5","307","Image_subsets\\C7\\00000035.png"
"C7","followup","17","458574","35","00000035","3.5","1788","66","1895","282","107","216","23112","1841.5","174","1841.5","282","Image_subsets\\C7\\00000035.png"
"C7","followup","33","293305","35","00000035","3.5","716","10","766","229","50","219","10950","741","119.5","741","229","Image_subsets\\C7\\00000035.png"
"C7","followup","34","312023","35","00000035","3.5","820","10","874","223","54","213","11502","847","116.5","847","223","Image_subsets\\C7\\00000035.png"
"C7","followup","35","468514","35","00000035","3.5","1555","17","1632","195","77","178","13706","1593.5","106","1593.5","195","Image_subsets\\C7\\00000035.png"
"C7","followup","36","383073","35","00000035","3.5","1192","15","1260","212","68","197","13396","1226","113.5","1226","212","Image_subsets\\C7\\00000035.png"
"C7","followup","37","487227","35","00000035","3.5","1613","15","1691","189","78","174","13572","1652","102","1652","189","Image_subsets\\C7\\00000035.png"
"C7","followup","0","367832","40","00000040","4","1300","61","1389","298","89","237","21093","1344.5","179.5","1344.5","298","Image_subsets\\C7\\00000040.png"
"C7","followup","1","353915","40","00000040","4","1227","63","1314","306","87","243","21141","1270.5","184.5","1270.5","306","Image_subsets\\C7\\00000040.png"
"C7","followup","17","476776","40","00000040","4","1780","50","1878","251","98","201","19698","1829","150.5","1829","251","Image_subsets\\C7\\00000040.png"
"C7","followup","33","293304","40","00000040","4","715","10","765","228","50","218","10900","740","119","740","228","Image_subsets\\C7\\00000040.png"
"C7","followup","34","312024","40","00000040","4","821","10","875","224","54","214","11556","848","117","848","224","Image_subsets\\C7\\00000040.png"
"C7","followup","35","468512","40","00000040","4","1552","16","1628","194","76","178","13528","1590","105","1590","194","Image_subsets\\C7\\00000040.png"
"C7","followup","36","383073","40","00000040","4","1192","15","1260","212","68","197","13396","1226","113.5","1226","212","Image_subsets\\C7\\00000040.png"
"C7","followup","37","487227","40","00000040","4","1613","15","1691","189","78","174","13572","1652","102","1652","189","Image_subsets\\C7\\00000040.png"
"C7","followup","0","367832","45","00000045","4.5","1300","61","1389","298","89","237","21093","1344.5","179.5","1344.5","298","Image_subsets\\C7\\00000045.png"
"C7","followup","1","353914","45","00000045","4.5","1225","63","1312","305","87","242","21054","1268.5","184","1268.5","305","Image_subsets\\C7\\00000045.png"
"C7","followup","17","485876","45","00000045","4.5","1774","43","1868","236","94","193","18142","1821","139.5","1821","236","Image_subsets\\C7\\00000045.png"
"C7","followup","18","369708","45","00000045","4.5","1236","42","1315","263","79","221","17459","1275.5","152.5","1275.5","263","Image_subsets\\C7\\00000045.png"
"C7","followup","33","293309","45","00000045","4.5","719","12","770","232","51","220","11220","744.5","122","744.5","232","Image_subsets\\C7\\00000045.png"
"C7","followup","34","311058","45","00000045","4.5","810","8","863","220","53","212","11236","836.5","114","836.5","220","Image_subsets\\C7\\00000045.png"
"C7","followup","35","468512","45","00000045","4.5","1552","16","1628","194","76","178","13528","1590","105","1590","194","Image_subsets\\C7\\00000045.png"
"C7","followup","36","382593","45","00000045","4.5","1190","15","1257","212","67","197","13199","1223.5","113.5","1223.5","212","Image_subsets\\C7\\00000045.png"
"C7","followup","37","487226","45","00000045","4.5","1612","15","1689","188","77","173","13321","1650.5","101.5","1650.5","188","Image_subsets\\C7\\00000045.png"
"C7","followup","0","367351","50","00000050","5","1295","61","1384","297","89","236","21004","1339.5","179","1339.5","297","Image_subsets\\C7\\00000050.png"
"C7","followup","1","352960","50","00000050","5","1230","66","1318","311","88","245","21560","1274","188.5","1274","311","Image_subsets\\C7\\00000050.png"
"C7","followup","18","356739","50","00000050","5","1154","39","1229","261","75","222","16650","1191.5","150","1191.5","261","Image_subsets\\C7\\00000050.png"
"C7","followup","0","367351","55","00000055","5.5","1295","61","1384","297","89","236","21004","1339.5","179","1339.5","297","Image_subsets\\C7\\00000055.png"
"C7","followup","1","352960","55","00000055","5.5","1230","66","1318","311","88","245","21560","1274","188.5","1274","311","Image_subsets\\C7\\00000055.png"
"C7","followup","18","343290","55","00000055","5.5","1068","35","1139","259","71","224","15904","1103.5","147","1103.5","259","Image_subsets\\C7\\00000055.png"
"C7","followup","0","367351","60","00000060","6","1295","61","1384","297","89","236","21004","1339.5","179","1339.5","297","Image_subsets\\C7\\00000060.png"
"C7","followup","1","352960","60","00000060","6","1230","66","1318","311","88","245","21560","1274","188.5","1274","311","Image_subsets\\C7\\00000060.png"
"C7","followup","18","328407","60","00000060","6","981","34","1048","262","67","228","15276","1014.5","148","1014.5","262","Image_subsets\\C7\\00000060.png"
"C7","followup","0","367351","65","00000065","6.5","1295","61","1384","297","89","236","21004","1339.5","179","1339.5","297","Image_subsets\\C7\\00000065.png"
"C7","followup","1","352960","65","00000065","6.5","1230","66","1318","311","88","245","21560","1274","188.5","1274","311","Image_subsets\\C7\\00000065.png"
"C7","followup","18","314954","65","00000065","6.5","889","29","950","256","61","227","13847","919.5","142.5","919.5","256","Image_subsets\\C7\\00000065.png"
"C7","followup","0","367351","70","00000070","7","1295","61","1384","297","89","236","21004","1339.5","179","1339.5","297","Image_subsets\\C7\\00000070.png"
"C7","followup","1","352478","70","00000070","7","1224","65","1312","309","88","244","21472","1268","187","1268","309","Image_subsets\\C7\\00000070.png"
"C7","followup","18","297667","70","00000070","7","779","26","835","257","56","231","12936","807","141.5","807","257","Image_subsets\\C7\\00000070.png"
"C7","followup","0","367351","75","00000075","7.5","1295","61","1384","297","89","236","21004","1339.5","179","1339.5","297","Image_subsets\\C7\\00000075.png"
"C7","followup","1","352478","75","00000075","7.5","1224","65","1312","309","88","244","21472","1268","187","1268","309","Image_subsets\\C7\\00000075.png"
"C7","followup","18","290935","75","00000075","7.5","727","21","780","250","53","229","12137","753.5","135.5","753.5","250","Image_subsets\\C7\\00000075.png"
"C7","followup","0","366391","80","00000080","8","1290","61","1379","297","89","236","21004","1334.5","179","1334.5","297","Image_subsets\\C7\\00000080.png"
"C7","followup","1","353441","80","00000080","8","1235","66","1323","311","88","245","21560","1279","188.5","1279","311","Image_subsets\\C7\\00000080.png"
"C7","followup","0","366392","85","00000085","8.5","1292","61","1381","298","89","237","21093","1336.5","179.5","1336.5","298","Image_subsets\\C7\\00000085.png"
"C7","followup","1","352961","85","00000085","8.5","1232","66","1320","312","88","246","21648","1276","189","1276","312","Image_subsets\\C7\\00000085.png"
"C7","followup","0","367351","90","00000090","9","1295","61","1384","297","89","236","21004","1339.5","179","1339.5","297","Image_subsets\\C7\\00000090.png"
"C7","followup","1","353442","90","00000090","9","1237","67","1325","312","88","245","21560","1281","189.5","1281","312","Image_subsets\\C7\\00000090.png"
"C7","followup","0","367357","95","00000095","9.5","1306","63","1396","302","90","239","21510","1351","182.5","1351","302","Image_subsets\\C7\\00000095.png"
"C7","followup","1","353442","95","00000095","9.5","1237","67","1325","312","88","245","21560","1281","189.5","1281","312","Image_subsets\\C7\\00000095.png"
"C7","followup","0","367361","100","00000100","10","1314","65","1405","305","91","240","21840","1359.5","185","1359.5","305","Image_subsets\\C7\\00000100.png"
"C7","followup","1","353917","100","00000100","10","1231","64","1318","308","87","244","21228","1274.5","186","1274.5","308","Image_subsets\\C7\\00000100.png"
"C7","followup","0","367361","105","00000105","10.5","1314","65","1405","305","91","240","21840","1359.5","185","1359.5","305","Image_subsets\\C7\\00000105.png"
"C7","followup","1","353438","105","00000105","10.5","1230","65","1317","309","87","244","21228","1273.5","187","1273.5","309","Image_subsets\\C7\\00000105.png"
"C7","followup","0","367361","110","00000110","11","1314","65","1405","305","91","240","21840","1359.5","185","1359.5","305","Image_subsets\\C7\\00000110.png"
"C7","followup","1","353438","110","00000110","11","1230","65","1317","309","87","244","21228","1273.5","187","1273.5","309","Image_subsets\\C7\\00000110.png"
"C7","followup","0","367361","115","00000115","11.5","1314","65","1405","305","91","240","21840","1359.5","185","1359.5","305","Image_subsets\\C7\\00000115.png"
"C7","followup","1","353438","115","00000115","11.5","1230","65","1317","309","87","244","21228","1273.5","187","1273.5","309","Image_subsets\\C7\\00000115.png"
"C7","followup","0","367361","120","00000120","12","1314","65","1405","305","91","240","21840","1359.5","185","1359.5","305","Image_subsets\\C7\\00000120.png"
"C7","followup","1","353438","120","00000120","12","1230","65","1317","309","87","244","21228","1273.5","187","1273.5","309","Image_subsets\\C7\\00000120.png"
"C7","followup","0","367361","125","00000125","12.5","1314","65","1405","305","91","240","21840","1359.5","185","1359.5","305","Image_subsets\\C7\\00000125.png"
"C7","followup","1","353438","125","00000125","12.5","1230","65","1317","309","87","244","21228","1273.5","187","1273.5","309","Image_subsets\\C7\\00000125.png"
"C7","followup","0","370233","130","00000130","13","1315","61","1404","298","89","237","21093","1359.5","179.5","1359.5","298","Image_subsets\\C7\\00000130.png"
"C7","followup","1","353438","130","00000130","13","1230","65","1317","309","87","244","21228","1273.5","187","1273.5","309","Image_subsets\\C7\\00000130.png"
"C7","followup","0","371668","135","00000135","13.5","1313","59","1402","293","89","234","20826","1357.5","176","1357.5","293","Image_subsets\\C7\\00000135.png"
"C7","followup","1","353438","135","00000135","13.5","1230","65","1317","309","87","244","21228","1273.5","187","1273.5","309","Image_subsets\\C7\\00000135.png"
"C7","followup","0","371167","140","00000140","14","1274","50","1358","277","84","227","19068","1316","163.5","1316","277","Image_subsets\\C7\\00000140.png"
"C7","followup","1","353919","140","00000140","14","1234","65","1322","309","88","244","21472","1278","187","1278","309","Image_subsets\\C7\\00000140.png"
"C7","followup","0","371628","145","00000145","14.5","1245","42","1325","263","80","221","17680","1285","152.5","1285","263","Image_subsets\\C7\\00000145.png"
"C7","followup","1","352948","145","00000145","14.5","1210","60","1295","300","85","240","20400","1252.5","180","1252.5","300","Image_subsets\\C7\\00000145.png"
"C7","followup","0","368244","150","00000150","15","1191","33","1266","247","75","214","16050","1228.5","140","1228.5","247","Image_subsets\\C7\\00000150.png"
"C7","followup","1","351992","150","00000150","15","1211","62","1297","304","86","242","20812","1254","183","1254","304","Image_subsets\\C7\\00000150.png"
"C7","followup","0","366300","155","00000155","15.5","1148","24","1217","232","69","208","14352","1182.5","128","1182.5","232","Image_subsets\\C7\\00000155.png"
"C7","followup","1","354864","155","00000155","15.5","1214","58","1298","296","84","238","19992","1256","177","1256","296","Image_subsets\\C7\\00000155.png"
"C7","followup","1","358215","160","00000160","16","1218","54","1301","288","83","234","19422","1259.5","171","1259.5","288","Image_subsets\\C7\\00000160.png"
"C7","followup","1","359639","165","00000165","16.5","1200","47","1279","275","79","228","18012","1239.5","161","1239.5","275","Image_subsets\\C7\\00000165.png"
"C7","followup","1","361543","170","00000170","17","1185","40","1262","262","77","222","17094","1223.5","151","1223.5","262","Image_subsets\\C7\\00000170.png"
"C7","followup","1","364886","175","00000175","17.5","1177","33","1251","249","74","216","15984","1214","141","1214","249","Image_subsets\\C7\\00000175.png"
"C7","followup","1","367277","180","00000180","18","1176","30","1249","243","73","213","15549","1212.5","136.5","1212.5","243","Image_subsets\\C7\\00000180.png"
"C7","followup","1","364376","185","00000185","18.5","1133","22","1201","230","68","208","14144","1167","126","1167","230","Image_subsets\\C7\\00000185.png"
"C7","followup","1","366283","190","00000190","19","1125","18","1192","222","67","204","13668","1158.5","120","1158.5","222","Image_subsets\\C7\\00000190.png"
"C7","followup","1","364833","195","00000195","19.5","1105","15","1170","216","65","201","13065","1137.5","115.5","1137.5","216","Image_subsets\\C7\\00000195.png"
"C7","followup","166","390055","300","00000300","30","1767","142","1913","432","146","290","42340","1840","287","1840","432","Image_subsets\\C7\\00000300.png"
"C7","followup","166","396756","305","00000305","30.5","1748","128","1886","404","138","276","38088","1817","266","1817","404","Image_subsets\\C7\\00000305.png"
"C7","followup","166","402983","310","00000310","31","1746","118","1878","386","132","268","35376","1812","252","1812","386","Image_subsets\\C7\\00000310.png"
"C7","followup","190","328728","310","00000310","31","1750","289","1973","712","223","423","94329","1861.5","500.5","1861.5","712","Image_subsets\\C7\\00000310.png"
"C7","followup","166","414489","315","00000315","31.5","1768","108","1896","365","128","257","32896","1832","236.5","1832","365","Image_subsets\\C7\\00000315.png"
"C7","followup","190","325365","315","00000315","31.5","1707","287","1924","710","217","423","91791","1815.5","498.5","1815.5","710","Image_subsets\\C7\\00000315.png"
"C7","followup","190","322953","320","00000320","32","1634","270","1837","683","203","413","83839","1735.5","476.5","1735.5","683","Image_subsets\\C7\\00000320.png"
"C7","followup","158","334955","325","00000325","32.5","1746","265","1956","668","210","403","84630","1851","466.5","1851","668","Image_subsets\\C7\\00000325.png"
"C7","followup","190","317665","325","00000325","32.5","1554","262","1747","672","193","410","79130","1650.5","467","1650.5","672","Image_subsets\\C7\\00000325.png"
"C7","followup","158","330133","330","00000330","33","1616","239","1802","624","186","385","71610","1709","431.5","1709","624","Image_subsets\\C7\\00000330.png"
"C7","followup","190","312851","330","00000330","33","1459","246","1636","646","177","400","70800","1547.5","446","1547.5","646","Image_subsets\\C7\\00000330.png"
"C7","followup","158","322912","335","00000335","33.5","1481","217","1647","590","166","373","61918","1564","403.5","1564","590","Image_subsets\\C7\\00000335.png"
"C7","followup","190","306597","335","00000335","33.5","1356","231","1518","623","162","392","63504","1437","427","1437","623","Image_subsets\\C7\\00000335.png"
"C7","followup","158","315210","340","00000340","34","1349","195","1495","556","146","361","52706","1422","375.5","1422","556","Image_subsets\\C7\\00000340.png"
"C7","followup","190","296986","340","00000340","34","1234","222","1383","612","149","390","58110","1308.5","417","1308.5","612","Image_subsets\\C7\\00000340.png"
"C7","followup","158","308461","345","00000345","34.5","1216","168","1342","511","126","343","43218","1279","339.5","1279","511","Image_subsets\\C7\\00000345.png"
"C7","followup","190","288811","345","00000345","34.5","1117","207","1251","591","134","384","51456","1184","399","1184","591","Image_subsets\\C7\\00000345.png"
"C7","followup","158","295488","350","00000350","35","1078","160","1192","503","114","343","39102","1135","331.5","1135","503","Image_subsets\\C7\\00000350.png"
"C7","followup","190","276798","350","00000350","35","972","198","1091","580","119","382","45458","1031.5","389","1031.5","580","Image_subsets\\C7\\00000350.png"
"C7","followup","158","283475","355","00000355","35.5","949","152","1052","493","103","341","35123","1000.5","322.5","1000.5","493","Image_subsets\\C7\\00000355.png"
"C7","followup","190","266225","355","00000355","35.5","843","187","947","567","104","380","39520","895","377","895","567","Image_subsets\\C7\\00000355.png"
"C7","followup","158","269544","360","00000360","36","807","145","897","489","90","344","30960","852","317","852","489","Image_subsets\\C7\\00000360.png"
"C7","followup","277","390531","390","00000390","39","1757","139","1901","427","144","288","41472","1829","283","1829","427","Image_subsets\\C7\\00000390.png"
"C7","followup","277","399150","395","00000395","39.5","1744","123","1879","396","135","273","36855","1811.5","259.5","1811.5","396","Image_subsets\\C7\\00000395.png"
"C7","followup","277","409693","400","00000400","40","1754","111","1883","371","129","260","33540","1818.5","241","1818.5","371","Image_subsets\\C7\\00000400.png"
"C7","followup","277","419270","405","00000405","40.5","1742","96","1863","344","121","248","30008","1802.5","220","1802.5","344","Image_subsets\\C7\\00000405.png"
"C7","followup","277","428373","410","00000410","41","1744","87","1860","324","116","237","27492","1802","205.5","1802","324","Image_subsets\\C7\\00000410.png"
"C7","followup","115","267320","415","00000415","41.5","1219","420","1446","980","227","560","127120","1332.5","700","1332.5","980","Image_subsets\\C7\\00000415.png"
"C7","followup","277","438432","415","00000415","41.5","1740","76","1851","303","111","227","25197","1795.5","189.5","1795.5","303","Image_subsets\\C7\\00000415.png"
"C7","followup","115","271150","420","00000420","42","1230","389","1445","923","215","534","114810","1337.5","656","1337.5","923","Image_subsets\\C7\\00000420.png"
"C7","followup","277","447053","420","00000420","42","1735","66","1841","285","106","219","23214","1788","175.5","1788","285","Image_subsets\\C7\\00000420.png"
"C7","followup","115","274983","425","00000425","42.5","1252","368","1461","883","209","515","107635","1356.5","625.5","1356.5","883","Image_subsets\\C7\\00000425.png"
"C7","followup","277","452795","425","00000425","42.5","1720","59","1821","270","101","211","21311","1770.5","164.5","1770.5","270","Image_subsets\\C7\\00000425.png"
"C7","followup","115","274981","430","00000430","43","1244","363","1450","876","206","513","105678","1347","619.5","1347","876","Image_subsets\\C7\\00000430.png"
"C7","followup","277","474373","430","00000430","43","1763","49","1861","250","98","201","19698","1812","149.5","1812","250","Image_subsets\\C7\\00000430.png"
"C7","followup","115","279290","435","00000435","43.5","1255","335","1451","824","196","489","95844","1353","579.5","1353","824","Image_subsets\\C7\\00000435.png"
"C7","followup","277","483953","435","00000435","43.5","1760","42","1853","235","93","193","17949","1806.5","138.5","1806.5","235","Image_subsets\\C7\\00000435.png"
"C7","followup","115","282165","440","00000440","44","1270","323","1463","800","193","477","92061","1366.5","561.5","1366.5","800","Image_subsets\\C7\\00000440.png"
"C7","followup","277","493537","440","00000440","44","1765","36","1855","224","90","188","16920","1810","130","1810","224","Image_subsets\\C7\\00000440.png"
"C7","followup","115","286483","445","00000445","44.5","1311","315","1505","783","194","468","90792","1408","549","1408","783","Image_subsets\\C7\\00000445.png"
"C7","followup","277","501200","445","00000445","44.5","1760","31","1848","213","88","182","16016","1804","122","1804","213","Image_subsets\\C7\\00000445.png"
"C7","followup","115","294159","450","00000450","45","1379","301","1574","754","195","453","88335","1476.5","527.5","1476.5","754","Image_subsets\\C7\\00000450.png"
"C7","followup","277","513663","450","00000450","45","1773","26","1858","201","85","175","14875","1815.5","113.5","1815.5","201","Image_subsets\\C7\\00000450.png"
"C7","followup","115","296071","455","00000455","45.5","1369","286","1557","727","188","441","82908","1463","506.5","1463","727","Image_subsets\\C7\\00000455.png"
"C7","followup","277","525648","455","00000455","45.5","1787","21","1870","192","83","171","14193","1828.5","106.5","1828.5","192","Image_subsets\\C7\\00000455.png"
"C7","followup","115","297982","460","00000460","46","1357","271","1536","698","179","427","76433","1446.5","484.5","1446.5","698","Image_subsets\\C7\\00000460.png"
"C7","followup","620","368979","460","00000460","46","1781","185","1950","513","169","328","55432","1865.5","349","1865.5","513","Image_subsets\\C7\\00000460.png"
