"camera_id","role","global_gt_id","position_id","frame_id","frame_key","relative_sec","xmin","ymin","xmax","ymax","width","height","area","center_x","center_y","foot_x","foot_y","image_rel_path"
"C5","entry","6","189995","65","00000065","6.5","1740","189","1830","443","90","254","22860","1785","316","1785","443","Image_subsets\\C5\\00000065.png"
"C5","entry","186","378223","90","00000090","9","362","176","424","436","62","260","16120","393","306","393","436","Image_subsets\\C5\\00000090.png"
"C5","entry","186","389228","95","00000095","9.5","249","173","323","457","74","284","21016","286","315","286","457","Image_subsets\\C5\\00000095.png"
"C5","entry","186","395444","100","00000100","10","172","171","255","472","83","301","24983","213.5","321.5","213.5","472","Image_subsets\\C5\\00000100.png"
"C5","entry","149","368639","125","00000125","12.5","442","177","498","428","56","251","14056","470","302.5","470","428","Image_subsets\\C5\\00000125.png"
"C5","entry","135","352794","130","00000130","13","561","178","611","428","50","250","12500","586","303","586","428","Image_subsets\\C5\\00000130.png"
"C5","entry","149","379191","130","00000130","13","358","176","420","433","62","257","15934","389","304.5","389","433","Image_subsets\\C5\\00000130.png"
"C5","entry","135","370536","135","00000135","13.5","421","176","480","439","59","263","15517","450.5","307.5","450.5","439","Image_subsets\\C5\\00000135.png"
"C5","entry","149","384935","135","00000135","13.5","304","175","370","442","66","267","17622","337","308.5","337","442","Image_subsets\\C5\\00000135.png"
"C5","entry","125","390239","140","00000140","14","276","175","341","431","65","256","16640","308.5","303","308.5","431","Image_subsets\\C5\\00000140.png"
"C5","entry","135","377709","140","00000140","14","350","174","417","454","67","280","18760","383.5","314","383.5","454","Image_subsets\\C5\\00000140.png"
"C5","entry","149","389241","140","00000140","14","259","174","330","450","71","276","19596","294.5","312","294.5","450","Image_subsets\\C5\\00000140.png"
"C5","entry","125","399821","145","00000145","14.5","185","174","258","441","73","267","19491","221.5","307.5","221.5","441","Image_subsets\\C5\\00000145.png"
"C5","entry","135","388240","145","00000145","14.5","236","172","315","473","79","301","23779","275.5","322.5","275.5","473","Image_subsets\\C5\\00000145.png"
"C5","entry","149","396909","145","00000145","14.5","182","172","260","457","78","285","22230","221","314.5","221","457","Image_subsets\\C5\\00000145.png"
"C5","entry","135","398782","150","00000150","15","115","169","207","488","92","319","29348","161","328.5","161","488","Image_subsets\\C5\\00000150.png"
"C5","entry","121","377750","155","00000155","15.5","369","176","430","433","61","257","15677","399.5","304.5","399.5","433","Image_subsets\\C5\\00000155.png"
"C5","entry","121","383967","160","00000160","16","307","174","374","446","67","272","18224","340.5","310","340.5","446","Image_subsets\\C5\\00000160.png"
"C5","entry","124","384476","160","00000160","16","319","176","382","431","63","255","16065","350.5","303.5","350.5","431","Image_subsets\\C5\\00000160.png"
"C5","entry","121","389707","165","00000165","16.5","244","173","319","457","75","284","21300","281.5","315","281.5","457","Image_subsets\\C5\\00000165.png"
"C5","entry","124","401262","165","00000165","16.5","174","174","248","440","74","266","19684","211","307","211","440","Image_subsets\\C5\\00000165.png"
"C5","entry","121","394487","170","00000170","17","184","171","265","470","81","299","24219","224.5","320.5","224.5","470","Image_subsets\\C5\\00000170.png"
"C5","entry","124","404120","170","00000170","17","129","172","209","453","80","281","22480","169","312.5","169","453","Image_subsets\\C5\\00000170.png"
"C5","entry","136","378712","180","00000180","18","362","176","423","432","61","256","15616","392.5","304","392.5","432","Image_subsets\\C5\\00000180.png"
"C5","entry","288","359510","180","00000180","18","510","178","563","431","53","253","13409","536.5","304.5","536.5","431","Image_subsets\\C5\\00000180.png"
"C5","entry","136","386370","185","00000185","18.5","289","174","357","444","68","270","18360","323","309","323","444","Image_subsets\\C5\\00000185.png"
"C5","entry","187","365279","185","00000185","18.5","468","177","522","427","54","250","13500","495","302","495","427","Image_subsets\\C5\\00000185.png"
"C5","entry","288","371496","185","00000185","18.5","413","176","473","439","60","263","15780","443","307.5","443","439","Image_subsets\\C5\\00000185.png"
"C5","entry","136","394513","190","00000190","19","207","173","283","455","76","282","21432","245","314","245","455","Image_subsets\\C5\\00000190.png"
"C5","entry","187","373424","190","00000190","19","400","176","460","435","60","259","15540","430","305.5","430","435","Image_subsets\\C5\\00000190.png"
"C5","entry","288","378680","190","00000190","19","347","175","413","448","66","273","18018","380","311.5","380","448","Image_subsets\\C5\\00000190.png"
"C5","entry","136","401220","195","00000195","19.5","134","171","217","463","83","292","24236","175.5","317","175.5","463","Image_subsets\\C5\\00000195.png"
"C5","entry","187","381081","195","00000195","19.5","328","174","395","448","67","274","18358","361.5","311","361.5","448","Image_subsets\\C5\\00000195.png"
"C5","entry","288","385383","195","00000195","19.5","279","173","352","459","73","286","20878","315.5","316","315.5","459","Image_subsets\\C5\\00000195.png"
"C5","entry","147","248629","200","00000200","20","1255","186","1318","418","63","232","14616","1286.5","302","1286.5","418","Image_subsets\\C5\\00000200.png"
"C5","entry","187","396420","200","00000200","20","178","172","258","462","80","290","23200","218","317","218","462","Image_subsets\\C5\\00000200.png"
"C5","entry","288","388239","200","00000200","20","235","172","315","474","80","302","24160","275","323","275","474","Image_subsets\\C5\\00000200.png"
"C5","entry","147","246696","205","00000205","20.5","1282","186","1348","423","66","237","15642","1315","304.5","1315","423","Image_subsets\\C5\\00000205.png"
"C5","entry","147","241403","210","00000210","21","1332","186","1401","428","69","242","16698","1366.5","307","1366.5","428","Image_subsets\\C5\\00000210.png"
"C5","entry","147","242824","215","00000215","21.5","1350","186","1423","436","73","250","18250","1386.5","311","1386.5","436","Image_subsets\\C5\\00000215.png"
"C5","entry","147","242802","220","00000220","22","1384","185","1461","447","77","262","20174","1422.5","316","1422.5","447","Image_subsets\\C5\\00000220.png"
"C5","entry","147","237019","225","00000225","22.5","1462","185","1547","459","85","274","23290","1504.5","322","1504.5","459","Image_subsets\\C5\\00000225.png"
"C5","entry","118","181897","230","00000230","23","1663","191","1739","416","76","225","17100","1701","303.5","1701","416","Image_subsets\\C5\\00000230.png"
"C5","entry","147","236994","230","00000230","23","1510","185","1602","473","92","288","26496","1556","329","1556","473","Image_subsets\\C5\\00000230.png"
"C5","entry","155","373422","230","00000230","23","400","176","460","436","60","260","15600","430","306","430","436","Image_subsets\\C5\\00000230.png"
"C5","entry","147","236977","235","00000235","23.5","1546","184","1643","484","97","300","29100","1594.5","334","1594.5","484","Image_subsets\\C5\\00000235.png"
"C5","entry","152","396958","235","00000235","23.5","222","175","290","432","68","257","17476","256","303.5","256","432","Image_subsets\\C5\\00000235.png"
"C5","entry","155","375805","235","00000235","23.5","373","175","437","445","64","270","17280","405","310","405","445","Image_subsets\\C5\\00000235.png"
"C5","entry","147","236466","240","00000240","24","1623","183","1732","506","109","323","35207","1677.5","344.5","1677.5","506","Image_subsets\\C5\\00000240.png"
"C5","entry","152","402221","240","00000240","24","165","173","239","441","74","268","19832","202","307","202","441","Image_subsets\\C5\\00000240.png"
"C5","entry","155","390674","240","00000240","24","241","173","315","454","74","281","20794","278","313.5","278","454","Image_subsets\\C5\\00000240.png"
"C5","entry","147","233087","245","00000245","24.5","1701","183","1820","520","119","337","40103","1760.5","351.5","1760.5","520","Image_subsets\\C5\\00000245.png"
"C5","entry","155","395459","245","00000245","24.5","186","172","265","463","79","291","22989","225.5","317.5","225.5","463","Image_subsets\\C5\\00000245.png"
"C5","entry","147","234024","250","00000250","25","1762","182","1893","541","131","359","47029","1827.5","361.5","1827.5","541","Image_subsets\\C5\\00000250.png"
"C5","entry","166","360479","255","00000255","25.5","504","178","556","427","52","249","12948","530","302.5","530","427","Image_subsets\\C5\\00000255.png"
"C5","entry","166","362855","260","00000260","26","481","177","537","438","56","261","14616","509","307.5","509","438","Image_subsets\\C5\\00000260.png"
"C5","entry","166","366672","265","00000265","26.5","444","175","505","451","61","276","16836","474.5","313","474.5","451","Image_subsets\\C5\\00000265.png"
"C5","entry","166","368092","270","00000270","27","426","174","490","462","64","288","18432","458","318","458","462","Image_subsets\\C5\\00000270.png"
"C5","entry","166","369989","275","00000275","27.5","399","173","469","477","70","304","21280","434","325","434","477","Image_subsets\\C5\\00000275.png"
"C5","entry","190","338875","275","00000275","27.5","661","179","710","426","49","247","12103","685.5","302.5","685.5","426","Image_subsets\\C5\\00000275.png"
"C5","entry","324","195813","275","00000275","27.5","1591","190","1666","419","75","229","17175","1628.5","304.5","1628.5","419","Image_subsets\\C5\\00000275.png"
"C5","entry","166","375735","280","00000280","28","337","172","414","488","77","316","24332","375.5","330","375.5","488","Image_subsets\\C5\\00000280.png"
"C5","entry","190","338865","280","00000280","28","662","179","712","430","50","251","12550","687","304.5","687","430","Image_subsets\\C5\\00000280.png"
"C5","entry","166","380999","285","00000285","28.5","273","170","357","500","84","330","27720","315","335","315","500","Image_subsets\\C5\\00000285.png"
"C5","entry","190","339327","285","00000285","28.5","662","179","714","439","52","260","13520","688","309","688","439","Image_subsets\\C5\\00000285.png"
"C5","entry","166","382895","290","00000290","29","231","168","324","520","93","352","32736","277.5","344","277.5","520","Image_subsets\\C5\\00000290.png"
"C5","entry","190","335960","290","00000290","29","688","179","741","442","53","263","13939","714.5","310.5","714.5","442","Image_subsets\\C5\\00000290.png"
"C5","entry","483","364319","290","00000290","29","475","178","529","427","54","249","13446","502","302.5","502","427","Image_subsets\\C5\\00000290.png"
"C5","entry","582","350399","290","00000290","29","578","179","628","426","50","247","12350","603","302.5","603","426","Image_subsets\\C5\\00000290.png"
"C5","entry","166","389120","295","00000295","29.5","143","166","247","536","104","370","38480","195","351","195","536","Image_subsets\\C5\\00000295.png"
"C5","entry","190","333553","295","00000295","29.5","708","179","761","445","53","266","14098","734.5","312","734.5","445","Image_subsets\\C5\\00000295.png"
"C5","entry","483","369110","295","00000295","29.5","436","177","493","432","57","255","14535","464.5","304.5","464.5","432","Image_subsets\\C5\\00000295.png"
"C5","entry","582","353259","295","00000295","29.5","556","178","608","435","52","257","13364","582","306.5","582","435","Image_subsets\\C5\\00000295.png"
"C5","entry","166","390055","300","00000300","30","96","163","211","563","115","400","46000","153.5","363","153.5","563","Image_subsets\\C5\\00000300.png"
"C5","entry","190","331143","300","00000300","30","730","178","784","450","54","272","14688","757","314","757","450","Image_subsets\\C5\\00000300.png"
"C5","entry","483","372935","300","00000300","30","401","176","462","440","61","264","16104","431.5","308","431.5","440","Image_subsets\\C5\\00000300.png"
"C5","entry","582","358505","300","00000300","30","511","176","569","453","58","277","16066","540","314.5","540","453","Image_subsets\\C5\\00000300.png"
"C5","entry","158","351351","305","00000305","30.5","571","178","622","429","51","251","12801","596.5","303.5","596.5","429","Image_subsets\\C5\\00000305.png"
"C5","entry","190","328257","305","00000305","30.5","754","178","809","453","55","275","15125","781.5","315.5","781.5","453","Image_subsets\\C5\\00000305.png"
"C5","entry","483","374841","305","00000305","30.5","380","175","444","447","64","272","17408","412","311","412","447","Image_subsets\\C5\\00000305.png"
"C5","entry","582","365686","305","00000305","30.5","445","174","509","465","64","291","18624","477","319.5","477","465","Image_subsets\\C5\\00000305.png"
"C5","entry","158","348461","310","00000310","31","593","178","644","433","51","255","13005","618.5","305.5","618.5","433","Image_subsets\\C5\\00000310.png"
"C5","entry","190","328728","310","00000310","31","754","178","809","458","55","280","15400","781.5","318","781.5","458","Image_subsets\\C5\\00000310.png"
"C5","entry","483","377225","310","00000310","31","352","174","420","456","68","282","19176","386","315","386","456","Image_subsets\\C5\\00000310.png"
"C5","entry","582","372864","310","00000310","31","370","172","443","481","73","309","22557","406.5","326.5","406.5","481","Image_subsets\\C5\\00000310.png"
"C5","entry","158","346039","315","00000315","31.5","612","178","665","444","53","266","14098","638.5","311","638.5","444","Image_subsets\\C5\\00000315.png"
"C5","entry","190","325365","315","00000315","31.5","782","178","837","459","55","281","15455","809.5","318.5","809.5","459","Image_subsets\\C5\\00000315.png"
"C5","entry","483","372887","315","00000315","31.5","381","174","449","466","68","292","19856","415","320","415","466","Image_subsets\\C5\\00000315.png"
"C5","entry","582","383404","315","00000315","31.5","253","170","337","497","84","327","27468","295","333.5","295","497","Image_subsets\\C5\\00000315.png"
"C5","entry","158","340258","320","00000320","32","659","177","714","454","55","277","15235","686.5","315.5","686.5","454","Image_subsets\\C5\\00000320.png"
"C5","entry","190","322953","320","00000320","32","807","178","864","465","57","287","16359","835.5","321.5","835.5","465","Image_subsets\\C5\\00000320.png"
"C5","entry","483","375264","320","00000320","32","347","172","421","481","74","309","22866","384","326.5","384","481","Image_subsets\\C5\\00000320.png"
"C5","entry","582","390101","320","00000320","32","158","168","255","517","97","349","33853","206.5","342.5","206.5","517","Image_subsets\\C5\\00000320.png"
"C5","entry","158","334955","325","00000325","32.5","707","177","765","466","58","289","16762","736","321.5","736","466","Image_subsets\\C5\\00000325.png"
"C5","entry","190","317665","325","00000325","32.5","854","178","914","469","60","291","17460","884","323.5","884","469","Image_subsets\\C5\\00000325.png"
"C5","entry","483","381482","325","00000325","32.5","271","170","354","498","83","328","27224","312.5","334","312.5","498","Image_subsets\\C5\\00000325.png"
"C5","entry","158","330133","330","00000330","33","756","176","816","479","60","303","18180","786","327.5","786","479","Image_subsets\\C5\\00000330.png"
"C5","entry","163","352308","330","00000330","33","564","178","615","431","51","253","12903","589.5","304.5","589.5","431","Image_subsets\\C5\\00000330.png"
"C5","entry","190","312851","330","00000330","33","902","178","966","477","64","299","19136","934","327.5","934","477","Image_subsets\\C5\\00000330.png"
"C5","entry","361","376792","330","00000330","33","377","176","438","432","61","256","15616","407.5","304","407.5","432","Image_subsets\\C5\\00000330.png"
"C5","entry","483","387702","330","00000330","33","186","168","280","516","94","348","32712","233","342","233","516","Image_subsets\\C5\\00000330.png"
"C5","entry","158","322912","335","00000335","33.5","829","176","893","492","64","316","20224","861","334","861","492","Image_subsets\\C5\\00000335.png"
"C5","entry","163","356607","335","00000335","33.5","529","177","583","441","54","264","14256","556","309","556","441","Image_subsets\\C5\\00000335.png"
"C5","entry","190","306597","335","00000335","33.5","964","178","1033","485","69","307","21183","998.5","331.5","998.5","485","Image_subsets\\C5\\00000335.png"
"C5","entry","361","368134","335","00000335","33.5","439","176","498","439","59","263","15517","468.5","307.5","468.5","439","Image_subsets\\C5\\00000335.png"
"C5","entry","402","381096","335","00000335","33.5","336","175","400","440","64","265","16960","368","307.5","368","440","Image_subsets\\C5\\00000335.png"
"C5","entry","158","315210","340","00000340","34","913","176","985","507","72","331","23832","949","341.5","949","507","Image_subsets\\C5\\00000340.png"
"C5","entry","163","364267","340","00000340","34","463","175","523","453","60","278","16680","493","314","493","453","Image_subsets\\C5\\00000340.png"
"C5","entry","190","296986","340","00000340","34","1055","179","1130","490","75","311","23325","1092.5","334.5","1092.5","490","Image_subsets\\C5\\00000340.png"
"C5","entry","361","375314","340","00000340","34","373","175","438","451","65","276","17940","405.5","313","405.5","451","Image_subsets\\C5\\00000340.png"
"C5","entry","402","387800","340","00000340","34","270","174","341","450","71","276","19596","305.5","312","305.5","450","Image_subsets\\C5\\00000340.png"
"C5","entry","567","385919","340","00000340","34","309","176","373","430","64","254","16256","341","303","341","430","Image_subsets\\C5\\00000340.png"
"C5","entry","158","308461","345","00000345","34.5","1003","175","1086","529","83","354","29382","1044.5","352","1044.5","529","Image_subsets\\C5\\00000345.png"
"C5","entry","163","371443","345","00000345","34.5","392","174","460","468","68","294","19992","426","321","426","468","Image_subsets\\C5\\00000345.png"
"C5","entry","190","288811","345","00000345","34.5","1142","179","1224","499","82","320","26240","1183","339","1183","499","Image_subsets\\C5\\00000345.png"
"C5","entry","361","379614","345","00000345","34.5","325","173","396","463","71","290","20590","360.5","318","360.5","463","Image_subsets\\C5\\00000345.png"
"C5","entry","402","392101","345","00000345","34.5","218","172","295","461","77","289","22253","256.5","316.5","256.5","461","Image_subsets\\C5\\00000345.png"
"C5","entry","567","394059","345","00000345","34.5","231","174","302","441","71","267","18957","266.5","307.5","266.5","441","Image_subsets\\C5\\00000345.png"
"C5","entry","156","403194","350","00000350","35","168","174","241","435","73","261","19053","204.5","304.5","204.5","435","Image_subsets\\C5\\00000350.png"
"C5","entry","158","295488","350","00000350","35","1144","176","1237","537","93","361","33573","1190.5","356.5","1190.5","537","Image_subsets\\C5\\00000350.png"
"C5","entry","163","378139","350","00000350","35","316","172","394","485","78","313","24414","355","328.5","355","485","Image_subsets\\C5\\00000350.png"
"C5","entry","190","276798","350","00000350","35","1264","180","1355","506","91","326","29666","1309.5","343","1309.5","506","Image_subsets\\C5\\00000350.png"
"C5","entry","361","387754","350","00000350","35","235","171","316","477","81","306","24786","275.5","324","275.5","477","Image_subsets\\C5\\00000350.png"
"C5","entry","402","395918","350","00000350","35","161","171","246","476","85","305","25925","203.5","323.5","203.5","476","Image_subsets\\C5\\00000350.png"
"C5","entry","567","400282","350","00000350","35","164","173","242","451","78","278","21684","203","312","203","451","Image_subsets\\C5\\00000350.png"
"C5","entry","158","283475","355","00000355","35.5","1281","177","1385","546","104","369","38376","1333","361.5","1333","546","Image_subsets\\C5\\00000355.png"
"C5","entry","163","387240","355","00000355","35.5","209","169","298","501","89","332","29548","253.5","335","253.5","501","Image_subsets\\C5\\00000355.png"
"C5","entry","190","266225","355","00000355","35.5","1378","180","1477","514","99","334","33066","1427.5","347","1427.5","514","Image_subsets\\C5\\00000355.png"
"C5","entry","277","343199","355","00000355","35.5","630","179","679","425","49","246","12054","654.5","302","654.5","425","Image_subsets\\C5\\00000355.png"
"C5","entry","289","371989","355","00000355","35.5","414","176","472","433","58","257","14906","443","304.5","443","433","Image_subsets\\C5\\00000355.png"
"C5","entry","361","393498","355","00000355","35.5","164","170","253","489","89","319","28391","208.5","329.5","208.5","489","Image_subsets\\C5\\00000355.png"
"C5","entry","524","385428","355","00000355","35.5","307","175","372","435","65","260","16900","339.5","305","339.5","435","Image_subsets\\C5\\00000355.png"
"C5","entry","158","269544","360","00000360","36","1438","178","1554","552","116","374","43384","1496","365","1496","552","Image_subsets\\C5\\00000360.png"
"C5","entry","163","394422","360","00000360","36","111","167","212","518","101","351","35451","161.5","342.5","161.5","518","Image_subsets\\C5\\00000360.png"
"C5","entry","190","254693","360","00000360","36","1503","181","1611","521","108","340","36720","1557","351","1557","521","Image_subsets\\C5\\00000360.png"
"C5","entry","277","348451","360","00000360","36","593","178","645","438","52","260","13520","619","308","619","438","Image_subsets\\C5\\00000360.png"
"C5","entry","289","376291","360","00000360","36","372","175","435","442","63","267","16821","403.5","308.5","403.5","442","Image_subsets\\C5\\00000360.png"
"C5","entry","524","392127","360","00000360","36","238","174","310","447","72","273","19656","274","310.5","274","447","Image_subsets\\C5\\00000360.png"
"C5","entry","158","258490","365","00000365","36.5","1581","179","1709","563","128","384","49152","1645","371","1645","563","Image_subsets\\C5\\00000365.png"
"C5","entry","190","242677","365","00000365","36.5","1648","182","1768","531","120","349","41880","1708","356.5","1708","531","Image_subsets\\C5\\00000365.png"
"C5","entry","277","354664","365","00000365","36.5","543","176","599","453","56","277","15512","571","314.5","571","453","Image_subsets\\C5\\00000365.png"
"C5","entry","289","381544","365","00000365","36.5","314","174","384","458","70","284","19880","349","316","349","458","Image_subsets\\C5\\00000365.png"
"C5","entry","524","394503","365","00000365","36.5","198","172","276","460","78","288","22464","237","316","237","460","Image_subsets\\C5\\00000365.png"
"C5","entry","607","372959","365","00000365","36.5","409","177","467","428","58","251","14558","438","302.5","438","428","Image_subsets\\C5\\00000365.png"
"C5","entry","277","357516","370","00000370","37","515","175","576","470","61","295","17995","545.5","322.5","545.5","470","Image_subsets\\C5\\00000370.png"
"C5","entry","289","387764","370","00000370","37","244","172","322","470","78","298","23244","283","321","283","470","Image_subsets\\C5\\00000370.png"
"C5","entry","607","375829","370","00000370","37","384","176","444","433","60","257","15420","414","304.5","414","433","Image_subsets\\C5\\00000370.png"
"C5","entry","189","387837","375","00000375","37.5","293","175","358","431","65","256","16640","325.5","303","325.5","431","Image_subsets\\C5\\00000375.png"
"C5","entry","277","366611","375","00000375","37.5","424","172","495","488","71","316","22436","459.5","330","459.5","488","Image_subsets\\C5\\00000375.png"
"C5","entry","289","393500","375","00000375","37.5","166","170","254","488","88","318","27984","210","329","210","488","Image_subsets\\C5\\00000375.png"
"C5","entry","607","385406","375","00000375","37.5","294","174","363","446","69","272","18768","328.5","310","328.5","446","Image_subsets\\C5\\00000375.png"
"C5","entry","189","397423","380","00000380","38","207","174","278","439","71","265","18815","242.5","306.5","242.5","439","Image_subsets\\C5\\00000380.png"
"C5","entry","277","372819","380","00000380","38","344","170","427","514","83","344","28552","385.5","342","385.5","514","Image_subsets\\C5\\00000380.png"
"C5","entry","607","392109","380","00000380","38","225","173","300","457","75","284","21300","262.5","315","262.5","457","Image_subsets\\C5\\00000380.png"
"C5","entry","189","404125","385","00000385","38.5","134","172","212","450","78","278","21684","173","311","173","450","Image_subsets\\C5\\00000385.png"
"C5","entry","277","381919","385","00000385","38.5","226","167","323","535","97","368","35696","274.5","351","274.5","535","Image_subsets\\C5\\00000385.png"
"C5","entry","607","400251","385","00000385","38.5","134","171","218","469","84","298","25032","176","320","176","469","Image_subsets\\C5\\00000385.png"
"C5","entry","266","395513","390","00000390","39","230","175","298","434","68","259","17612","264","304.5","264","434","Image_subsets\\C5\\00000390.png"
"C5","entry","277","390531","390","00000390","39","83","163","201","567","118","404","47672","142","365","142","567","Image_subsets\\C5\\00000390.png"
"C5","entry","281","371020","390","00000390","39","418","176","477","437","59","261","15399","447.5","306.5","447.5","437","Image_subsets\\C5\\00000390.png"
"C5","entry","115","251517","395","00000395","39.5","1228","186","1289","415","61","229","13969","1258.5","300.5","1258.5","415","Image_subsets\\C5\\00000395.png"
"C5","entry","266","400775","395","00000395","39.5","172","173","247","444","75","271","20325","209.5","308.5","209.5","444","Image_subsets\\C5\\00000395.png"
"C5","entry","281","379637","395","00000395","39.5","338","174","405","450","67","276","18492","371.5","312","371.5","450","Image_subsets\\C5\\00000395.png"
"C5","entry","115","254867","400","00000400","40","1219","186","1281","420","62","234","14508","1250","303","1250","420","Image_subsets\\C5\\00000400.png"
"C5","entry","281","385374","400","00000400","40","273","173","348","464","75","291","21825","310.5","318.5","310.5","464","Image_subsets\\C5\\00000400.png"
"C5","entry","115","257258","405","00000405","40.5","1214","185","1277","423","63","238","14994","1245.5","304","1245.5","423","Image_subsets\\C5\\00000405.png"
"C5","entry","281","389678","405","00000405","40.5","221","171","301","475","80","304","24320","261","323","261","475","Image_subsets\\C5\\00000405.png"
"C5","entry","115","261090","410","00000410","41","1199","185","1263","427","64","242","15488","1231","306","1231","427","Image_subsets\\C5\\00000410.png"
"C5","entry","281","393980","410","00000410","41","161","170","250","488","89","318","28302","205.5","329","205.5","488","Image_subsets\\C5\\00000410.png"
"C5","entry","115","267320","415","00000415","41.5","1170","184","1234","432","64","248","15872","1202","308","1202","432","Image_subsets\\C5\\00000415.png"
"C5","entry","115","271150","420","00000420","42","1155","184","1220","437","65","253","16445","1187.5","310.5","1187.5","437","Image_subsets\\C5\\00000420.png"
"C5","entry","115","274983","425","00000425","42.5","1137","183","1202","441","65","258","16770","1169.5","312","1169.5","441","Image_subsets\\C5\\00000425.png"
"C5","entry","115","274981","430","00000430","43","1139","183","1205","442","66","259","17094","1172","312.5","1172","442","Image_subsets\\C5\\00000430.png"
"C5","entry","399","376788","430","00000430","43","376","176","436","434","60","258","15480","406","305","406","434","Image_subsets\\C5\\00000430.png"
"C5","entry","468","386399","430","00000430","43","306","176","369","430","63","254","16002","337.5","303","337.5","430","Image_subsets\\C5\\00000430.png"
"C5","entry","620","348939","430","00000430","43","589","178","640","434","51","256","13056","614.5","306","614.5","434","Image_subsets\\C5\\00000430.png"
"C5","entry","115","279290","435","00000435","43.5","1121","183","1187","449","66","266","17556","1154","316","1154","449","Image_subsets\\C5\\00000435.png"
"C5","entry","399","381574","435","00000435","43.5","331","175","396","442","65","267","17355","363.5","308.5","363.5","442","Image_subsets\\C5\\00000435.png"
"C5","entry","468","388312","435","00000435","43.5","287","175","352","434","65","259","16835","319.5","304.5","319.5","434","Image_subsets\\C5\\00000435.png"
"C5","entry","620","351318","435","00000435","43.5","571","177","624","445","53","268","14204","597.5","311","597.5","445","Image_subsets\\C5\\00000435.png"
"C5","entry","115","282165","440","00000440","44","1106","182","1173","452","67","270","18090","1139.5","317","1139.5","452","Image_subsets\\C5\\00000440.png"
"C5","entry","134","237097","440","00000440","44","1340","187","1407","422","67","235","15745","1373.5","304.5","1373.5","422","Image_subsets\\C5\\00000440.png"
"C5","entry","161","217415","440","00000440","44","1461","188","1532","420","71","232","16472","1496.5","304","1496.5","420","Image_subsets\\C5\\00000440.png"
"C5","entry","399","388282","440","00000440","44","267","174","338","449","71","275","19525","302.5","311.5","302.5","449","Image_subsets\\C5\\00000440.png"
"C5","entry","468","396931","440","00000440","44","201","173","274","445","73","272","19856","237.5","309","237.5","445","Image_subsets\\C5\\00000440.png"
