"camera_id","role","global_gt_id","position_id","frame_id","frame_key","relative_sec","xmin","ymin","xmax","ymax","width","height","area","center_x","center_y","foot_x","foot_y","image_rel_path"
"C3","followup","4","293056","10","00000010","1","893","155","962","402","69","247","17043","927.5","278.5","927.5","402","Image_subsets\\C3\\00000010.png"
"C3","followup","5","395445","10","00000010","1","599","279","743","749","144","470","67680","671","514","671","749","Image_subsets\\C3\\00000010.png"
"C3","followup","7","164497","10","00000010","1","433","143","490","321","57","178","10146","461.5","232","461.5","321","Image_subsets\\C3\\00000010.png"
"C3","followup","8","150129","10","00000010","1","342","146","398","320","56","174","9744","370","233","370","320","Image_subsets\\C3\\00000010.png"
"C3","followup","9","137640","10","00000010","1","354","142","409","311","55","169","9295","381.5","226.5","381.5","311","Image_subsets\\C3\\00000010.png"
"C3","followup","16","165639","10","00000010","1","1067","101","1107","254","40","153","6120","1087","177.5","1087","254","Image_subsets\\C3\\00000010.png"
"C3","followup","25","197288","10","00000010","1","1201","99","1242","261","41","162","6642","1221.5","180","1221.5","261","Image_subsets\\C3\\00000010.png"
"C3","followup","26","127711","10","00000010","1","1002","98","1039","239","37","141","5217","1020.5","168.5","1020.5","239","Image_subsets\\C3\\00000010.png"
"C3","followup","32","87390","10","00000010","1","931","97","967","227","36","130","4680","949","162","949","227","Image_subsets\\C3\\00000010.png"
"C3","followup","33","292829","10","00000010","1","1480","109","1542","319","62","210","13020","1511","214","1511","319","Image_subsets\\C3\\00000010.png"
"C3","followup","247","438588","10","00000010","1","1286","309","1453","899","167","590","98530","1369.5","604","1369.5","899","Image_subsets\\C3\\00000010.png"
"C3","followup","1","357270","15","00000015","1.5","1497","146","1585","435","88","289","25432","1541","290.5","1541","435","Image_subsets\\C3\\00000015.png"
"C3","followup","3","278617","15","00000015","1.5","964","142","1026","371","62","229","14198","995","256.5","995","371","Image_subsets\\C3\\00000015.png"
"C3","followup","4","279131","15","00000015","1.5","867","150","933","385","66","235","15510","900","267.5","900","385","Image_subsets\\C3\\00000015.png"
"C3","followup","5","398786","15","00000015","1.5","736","272","873","739","137","467","63979","804.5","505.5","804.5","739","Image_subsets\\C3\\00000015.png"
"C3","followup","7","153439","15","00000015","1.5","466","138","520","310","54","172","9288","493","224","493","310","Image_subsets\\C3\\00000015.png"
"C3","followup","8","144827","15","00000015","1.5","391","141","446","312","55","171","9405","418.5","226.5","418.5","312","Image_subsets\\C3\\00000015.png"
"C3","followup","9","127555","15","00000015","1.5","359","140","412","304","53","164","8692","385.5","222","385.5","304","Image_subsets\\C3\\00000015.png"
"C3","followup","16","168519","15","00000015","1.5","1073","101","1113","255","40","154","6160","1093","178","1093","255","Image_subsets\\C3\\00000015.png"
"C3","followup","26","128191","15","00000015","1.5","1002","98","1040","240","38","142","5396","1021","169","1021","240","Image_subsets\\C3\\00000015.png"
"C3","followup","32","87868","15","00000015","1.5","935","96","971","227","36","131","4716","953","161.5","953","227","Image_subsets\\C3\\00000015.png"
"C3","followup","33","293309","15","00000015","1.5","1482","109","1544","319","62","210","13020","1513","214","1513","319","Image_subsets\\C3\\00000015.png"
"C3","followup","247","443380","15","00000015","1.5","1390","312","1574","917","184","605","111320","1482","614.5","1482","917","Image_subsets\\C3\\00000015.png"
"C3","followup","383","399338","15","00000015","1.5","225","325","403","849","178","524","93272","314","587","314","849","Image_subsets\\C3\\00000015.png"
"C3","followup","1","357273","20","00000020","2","1489","147","1576","436","87","289","25143","1532.5","291.5","1532.5","436","Image_subsets\\C3\\00000020.png"
"C3","followup","3","263737","20","00000020","2","921","139","981","357","60","218","13080","951","248","951","357","Image_subsets\\C3\\00000020.png"
"C3","followup","4","264729","20","00000020","2","835","146","898","370","63","224","14112","866.5","258","866.5","370","Image_subsets\\C3\\00000020.png"
"C3","followup","5","410289","20","00000020","2","908","276","1046","769","138","493","68034","977","522.5","977","769","Image_subsets\\C3\\00000020.png"
"C3","followup","7","140946","20","00000020","2","483","134","535","300","52","166","8632","509","217","509","300","Image_subsets\\C3\\00000020.png"
"C3","followup","8","131848","20","00000020","2","424","136","476","300","52","164","8528","450","218","450","300","Image_subsets\\C3\\00000020.png"
"C3","followup","9","119382","20","00000020","2","382","137","433","297","51","160","8160","407.5","217","407.5","297","Image_subsets\\C3\\00000020.png"
"C3","followup","16","168521","20","00000020","2","1069","101","1110","255","41","154","6314","1089.5","178","1089.5","255","Image_subsets\\C3\\00000020.png"
"C3","followup","26","128190","20","00000020","2","1004","98","1042","239","38","141","5358","1023","168.5","1023","239","Image_subsets\\C3\\00000020.png"
"C3","followup","32","87867","20","00000020","2","937","96","972","227","35","131","4585","954.5","161.5","954.5","227","Image_subsets\\C3\\00000020.png"
"C3","followup","33","293308","20","00000020","2","1484","108","1547","319","63","211","13293","1515.5","213.5","1515.5","319","Image_subsets\\C3\\00000020.png"
"C3","followup","39","410867","20","00000020","2","162","358","364","941","202","583","117766","263","649.5","263","941","Image_subsets\\C3\\00000020.png"
"C3","followup","247","445283","20","00000020","2","1518","300","1714","896","196","596","116816","1616","598","1616","896","Image_subsets\\C3\\00000020.png"
"C3","followup","383","399324","20","00000020","2","335","314","504","826","169","512","86528","419.5","570","419.5","826","Image_subsets\\C3\\00000020.png"
"C3","followup","1","354394","25","00000025","2.5","1469","146","1555","432","86","286","24596","1512","289","1512","432","Image_subsets\\C3\\00000025.png"
"C3","followup","3","245497","25","00000025","2.5","873","136","930","342","57","206","11742","901.5","239","901.5","342","Image_subsets\\C3\\00000025.png"
"C3","followup","4","245527","25","00000025","2.5","794","142","854","352","60","210","12600","824","247","824","352","Image_subsets\\C3\\00000025.png"
"C3","followup","5","422273","25","00000025","2.5","1098","283","1236","807","138","524","72312","1167","545","1167","807","Image_subsets\\C3\\00000025.png"
"C3","followup","7","128454","25","00000025","2.5","497","131","546","291","49","160","7840","521.5","211","521.5","291","Image_subsets\\C3\\00000025.png"
"C3","followup","8","123196","25","00000025","2.5","443","134","494","293","51","159","8109","468.5","213.5","468.5","293","Image_subsets\\C3\\00000025.png"
"C3","followup","9","108333","25","00000025","2.5","394","134","443","290","49","156","7644","418.5","212","418.5","290","Image_subsets\\C3\\00000025.png"
"C3","followup","16","169000","25","00000025","2.5","1072","101","1113","255","41","154","6314","1092.5","178","1092.5","255","Image_subsets\\C3\\00000025.png"
"C3","followup","26","128189","25","00000025","2.5","1006","98","1043","239","37","141","5217","1024.5","168.5","1024.5","239","Image_subsets\\C3\\00000025.png"
"C3","followup","32","87868","25","00000025","2.5","935","96","971","227","36","131","4716","953","161.5","953","227","Image_subsets\\C3\\00000025.png"
"C3","followup","33","293787","25","00000025","2.5","1488","108","1551","319","63","211","13293","1519.5","213.5","1519.5","319","Image_subsets\\C3\\00000025.png"
"C3","followup","39","418521","25","00000025","2.5","412","351","604","943","192","592","113664","508","647","508","943","Image_subsets\\C3\\00000025.png"
"C3","followup","43","390705","25","00000025","2.5","160","314","332","812","172","498","85656","246","563","246","812","Image_subsets\\C3\\00000025.png"
"C3","followup","247","449594","25","00000025","2.5","1628","301","1842","908","214","607","129898","1735","604.5","1735","908","Image_subsets\\C3\\00000025.png"
"C3","followup","383","405549","25","00000025","2.5","467","313","634","837","167","524","87508","550.5","575","550.5","837","Image_subsets\\C3\\00000025.png"
"C3","followup","1","354394","30","00000030","3","1469","146","1555","432","86","286","24596","1512","289","1512","432","Image_subsets\\C3\\00000030.png"
"C3","followup","3","230615","30","00000030","3","843","133","898","331","55","198","10890","870.5","232","870.5","331","Image_subsets\\C3\\00000030.png"
"C3","followup","4","230647","30","00000030","3","761","139","819","340","58","201","11658","790","239.5","790","340","Image_subsets\\C3\\00000030.png"
"C3","followup","5","437143","30","00000030","3","1303","302","1468","879","165","577","95205","1385.5","590.5","1385.5","879","Image_subsets\\C3\\00000030.png"
"C3","followup","7","120283","30","00000030","3","512","129","560","285","48","156","7488","536","207","536","285","Image_subsets\\C3\\00000030.png"
"C3","followup","8","116951","30","00000030","3","449","132","498","289","49","157","7693","473.5","210.5","473.5","289","Image_subsets\\C3\\00000030.png"
"C3","followup","9","106412","30","00000030","3","394","134","444","289","50","155","7750","419","211.5","419","289","Image_subsets\\C3\\00000030.png"
"C3","followup","16","169002","30","00000030","3","1069","102","1109","256","40","154","6160","1089","179","1089","256","Image_subsets\\C3\\00000030.png"
"C3","followup","26","128189","30","00000030","3","1006","98","1043","239","37","141","5217","1024.5","168.5","1024.5","239","Image_subsets\\C3\\00000030.png"
"C3","followup","32","87869","30","00000030","3","933","96","969","227","36","131","4716","951","161.5","951","227","Image_subsets\\C3\\00000030.png"
"C3","followup","33","293306","30","00000030","3","1488","108","1551","318","63","210","13230","1519.5","213","1519.5","318","Image_subsets\\C3\\00000030.png"
"C3","followup","39","428581","30","00000030","3","632","356","822","978","190","622","118180","727","667","727","978","Image_subsets\\C3\\00000030.png"
"C3","followup","40","153037","30","00000030","3","272","151","331","330","59","179","10561","301.5","240.5","301.5","330","Image_subsets\\C3\\00000030.png"
"C3","followup","43","393088","30","00000030","3","292","306","457","799","165","493","81345","374.5","552.5","374.5","799","Image_subsets\\C3\\00000030.png"
"C3","followup","383","413688","30","00000030","3","659","311","821","849","162","538","87156","740","580","740","849","Image_subsets\\C3\\00000030.png"
"C3","followup","1","353916","35","00000035","3.5","1460","147","1545","433","85","286","24310","1502.5","290","1502.5","433","Image_subsets\\C3\\00000035.png"
"C3","followup","3","214295","35","00000035","3.5","807","130","861","320","54","190","10260","834","225","834","320","Image_subsets\\C3\\00000035.png"
"C3","followup","4","217677","35","00000035","3.5","760","135","816","328","56","193","10808","788","231.5","788","328","Image_subsets\\C3\\00000035.png"
"C3","followup","5","447206","35","00000035","3.5","1524","307","1725","916","201","609","122409","1624.5","611.5","1624.5","916","Image_subsets\\C3\\00000035.png"
"C3","followup","7","112594","35","00000035","3.5","523","126","570","279","47","153","7191","546.5","202.5","546.5","279","Image_subsets\\C3\\00000035.png"
"C3","followup","8","107347","35","00000035","3.5","449","130","497","284","48","154","7392","473","207","473","284","Image_subsets\\C3\\00000035.png"
"C3","followup","9","97773","35","00000035","3.5","386","133","434","285","48","152","7296","410","209","410","285","Image_subsets\\C3\\00000035.png"
"C3","followup","16","171873","35","00000035","3.5","1092","101","1132","255","40","154","6160","1112","178","1112","255","Image_subsets\\C3\\00000035.png"
"C3","followup","26","128189","35","00000035","3.5","1006","98","1043","239","37","141","5217","1024.5","168.5","1024.5","239","Image_subsets\\C3\\00000035.png"
"C3","followup","32","88349","35","00000035","3.5","934","96","970","227","36","131","4716","952","161.5","952","227","Image_subsets\\C3\\00000035.png"
"C3","followup","33","293305","35","00000035","3.5","1490","108","1553","318","63","210","13230","1521.5","213","1521.5","318","Image_subsets\\C3\\00000035.png"
"C3","followup","40","135261","35","00000035","3.5","302","145","357","315","55","170","9350","329.5","230","329.5","315","Image_subsets\\C3\\00000035.png"
"C3","followup","43","398824","35","00000035","3.5","481","298","638","792","157","494","77558","559.5","545","559.5","792","Image_subsets\\C3\\00000035.png"
"C3","followup","383","416071","35","00000035","3.5","796","302","950","834","154","532","81928","873","568","873","834","Image_subsets\\C3\\00000035.png"
"C3","followup","1","353915","40","00000040","4","1463","146","1548","432","85","286","24310","1505.5","289","1505.5","432","Image_subsets\\C3\\00000040.png"
"C3","followup","3","200850","40","00000040","4","792","128","844","310","52","182","9464","818","219","818","310","Image_subsets\\C3\\00000040.png"
"C3","followup","4","202320","40","00000040","4","724","133","778","319","54","186","10044","751","226","751","319","Image_subsets\\C3\\00000040.png"
"C3","followup","7","104423","40","00000040","4","537","124","583","273","46","149","6854","560","198.5","560","273","Image_subsets\\C3\\00000040.png"
"C3","followup","8","93891","40","00000040","4","470","127","516","274","46","147","6762","493","200.5","493","274","Image_subsets\\C3\\00000040.png"
"C3","followup","9","84315","40","00000040","4","413","129","460","275","47","146","6862","436.5","202","436.5","275","Image_subsets\\C3\\00000040.png"
"C3","followup","16","171873","40","00000040","4","1092","101","1132","255","40","154","6160","1112","178","1112","255","Image_subsets\\C3\\00000040.png"
"C3","followup","26","128187","40","00000040","4","1009","98","1047","239","38","141","5358","1028","168.5","1028","239","Image_subsets\\C3\\00000040.png"
"C3","followup","32","88349","40","00000040","4","934","96","970","227","36","131","4716","952","161.5","952","227","Image_subsets\\C3\\00000040.png"
"C3","followup","33","293304","40","00000040","4","1493","108","1555","318","62","210","13020","1524","213","1524","318","Image_subsets\\C3\\00000040.png"
"C3","followup","39","436709","40","00000040","4","962","344","1136","971","174","627","109098","1049","657.5","1049","971","Image_subsets\\C3\\00000040.png"
"C3","followup","40","125648","40","00000040","4","327","142","380","306","53","164","8692","353.5","224","353.5","306","Image_subsets\\C3\\00000040.png"
"C3","followup","43","406965","40","00000040","4","648","297","802","806","154","509","78386","725","551.5","725","806","Image_subsets\\C3\\00000040.png"
"C3","followup","383","426135","40","00000040","4","980","308","1134","867","154","559","86086","1057","587.5","1057","867","Image_subsets\\C3\\00000040.png"
"C3","followup","1","353914","45","00000045","4.5","1466","146","1551","432","85","286","24310","1508.5","289","1508.5","432","Image_subsets\\C3\\00000045.png"
"C3","followup","3","186443","45","00000045","4.5","780","125","830","300","50","175","8750","805","212.5","805","300","Image_subsets\\C3\\00000045.png"
"C3","followup","4","186945","45","00000045","4.5","732","128","783","305","51","177","9027","757.5","216.5","757.5","305","Image_subsets\\C3\\00000045.png"
"C3","followup","7","93374","45","00000045","4.5","543","122","588","267","45","145","6525","565.5","194.5","565.5","267","Image_subsets\\C3\\00000045.png"
"C3","followup","8","82360","45","00000045","4.5","482","124","526","268","44","144","6336","504","196","504","268","Image_subsets\\C3\\00000045.png"
"C3","followup","9","72787","45","00000045","4.5","420","127","465","269","45","142","6390","442.5","198","442.5","269","Image_subsets\\C3\\00000045.png"
"C3","followup","16","171873","45","00000045","4.5","1092","101","1132","255","40","154","6160","1112","178","1112","255","Image_subsets\\C3\\00000045.png"
"C3","followup","26","128188","45","00000045","4.5","1008","98","1045","239","37","141","5217","1026.5","168.5","1026.5","239","Image_subsets\\C3\\00000045.png"
"C3","followup","32","88349","45","00000045","4.5","934","96","970","227","36","131","4716","952","161.5","952","227","Image_subsets\\C3\\00000045.png"
"C3","followup","33","293309","45","00000045","4.5","1482","109","1544","319","62","210","13020","1513","214","1513","319","Image_subsets\\C3\\00000045.png"
"C3","followup","39","439575","45","00000045","4.5","1101","337","1269","963","168","626","105168","1185","650","1185","963","Image_subsets\\C3\\00000045.png"
"C3","followup","40","112679","45","00000045","4.5","339","138","391","298","52","160","8320","365","218","365","298","Image_subsets\\C3\\00000045.png"
"C3","followup","43","414630","45","00000045","4.5","794","299","947","824","153","525","80325","870.5","561.5","870.5","824","Image_subsets\\C3\\00000045.png"
"C3","followup","383","426102","45","00000045","4.5","1203","281","1344","810","141","529","74589","1273.5","545.5","1273.5","810","Image_subsets\\C3\\00000045.png"
"C3","followup","1","352960","50","00000050","5","1443","147","1527","434","84","287","24108","1485","290.5","1485","434","Image_subsets\\C3\\00000050.png"
"C3","followup","3","172036","50","00000050","5","770","122","818","290","48","168","8064","794","206","794","290","Image_subsets\\C3\\00000050.png"
"C3","followup","4","173023","50","00000050","5","712","126","762","297","50","171","8550","737","211.5","737","297","Image_subsets\\C3\\00000050.png"
"C3","followup","7","74631","50","00000050","5","568","118","610","256","42","138","5796","589","187","589","256","Image_subsets\\C3\\00000050.png"
"C3","followup","8","68906","50","00000050","5","497","121","540","260","43","139","5977","518.5","190.5","518.5","260","Image_subsets\\C3\\00000050.png"
"C3","followup","9","61736","50","00000050","5","433","124","477","263","44","139","6116","455","193.5","455","263","Image_subsets\\C3\\00000050.png"
"C3","followup","16","172355","50","00000050","5","1089","101","1129","256","40","155","6200","1109","178.5","1109","256","Image_subsets\\C3\\00000050.png"
"C3","followup","26","129634","50","00000050","5","1000","99","1038","241","38","142","5396","1019","170","1019","241","Image_subsets\\C3\\00000050.png"
"C3","followup","40","100665","50","00000050","5","362","135","411","289","49","154","7546","386.5","212","386.5","289","Image_subsets\\C3\\00000050.png"
"C3","followup","43","421337","50","00000050","5","930","300","1080","841","150","541","81150","1005","570.5","1005","841","Image_subsets\\C3\\00000050.png"
"C3","followup","383","433281","50","00000050","5","1395","277","1557","816","162","539","87318","1476","546.5","1476","816","Image_subsets\\C3\\00000050.png"
"C3","followup","1","352960","55","00000055","5.5","1443","147","1527","434","84","287","24108","1485","290.5","1485","434","Image_subsets\\C3\\00000055.png"
"C3","followup","3","155709","55","00000055","5.5","757","120","803","281","46","161","7406","780","200.5","780","281","Image_subsets\\C3\\00000055.png"
"C3","followup","4","155741","55","00000055","5.5","690","124","738","288","48","164","7872","714","206","714","288","Image_subsets\\C3\\00000055.png"
"C3","followup","7","63095","55","00000055","5.5","585","115","626","250","41","135","5535","605.5","182.5","605.5","250","Image_subsets\\C3\\00000055.png"
"C3","followup","8","57853","55","00000055","5.5","511","119","553","254","42","135","5670","532","186.5","532","254","Image_subsets\\C3\\00000055.png"
"C3","followup","9","47320","55","00000055","5.5","452","121","494","255","42","134","5628","473","188","473","255","Image_subsets\\C3\\00000055.png"
"C3","followup","16","172355","55","00000055","5.5","1089","101","1129","256","40","155","6200","1109","178.5","1109","256","Image_subsets\\C3\\00000055.png"
"C3","followup","26","129634","55","00000055","5.5","1000","99","1038","241","38","142","5396","1019","170","1019","241","Image_subsets\\C3\\00000055.png"
"C3","followup","40","86259","55","00000055","5.5","365","132","413","281","48","149","7152","389","206.5","389","281","Image_subsets\\C3\\00000055.png"
"C3","followup","43","427567","55","00000055","5.5","1049","304","1199","862","150","558","83700","1124","583","1124","862","Image_subsets\\C3\\00000055.png"
"C3","followup","116","407978","55","00000055","5.5","238","343","428","903","190","560","106400","333","623","333","903","Image_subsets\\C3\\00000055.png"
"C3","followup","383","433284","55","00000055","5.5","1378","279","1539","821","161","542","87262","1458.5","550","1458.5","821","Image_subsets\\C3\\00000055.png"
"C3","followup","1","352960","60","00000060","6","1443","147","1527","434","84","287","24108","1485","290.5","1485","434","Image_subsets\\C3\\00000060.png"
"C3","followup","3","140822","60","00000060","6","747","117","792","272","45","155","6975","769.5","194.5","769.5","272","Image_subsets\\C3\\00000060.png"
"C3","followup","4","139894","60","00000060","6","681","121","727","279","46","158","7268","704","200","704","279","Image_subsets\\C3\\00000060.png"
"C3","followup","7","52045","60","00000060","6","591","113","631","244","40","131","5240","611","178.5","611","244","Image_subsets\\C3\\00000060.png"
"C3","followup","8","45363","60","00000060","6","518","117","558","248","40","131","5240","538","182.5","538","248","Image_subsets\\C3\\00000060.png"
"C3","followup","9","40598","60","00000060","6","451","120","492","253","41","133","5453","471.5","186.5","471.5","253","Image_subsets\\C3\\00000060.png"
"C3","followup","16","172352","60","00000060","6","1095","100","1135","255","40","155","6200","1115","177.5","1115","255","Image_subsets\\C3\\00000060.png"
"C3","followup","18","328407","60","00000060","6","1510","124","1585","370","75","246","18450","1547.5","247","1547.5","370","Image_subsets\\C3\\00000060.png"
"C3","followup","26","129634","60","00000060","6","1000","99","1038","241","38","142","5396","1019","170","1019","241","Image_subsets\\C3\\00000060.png"
"C3","followup","40","73290","60","00000060","6","375","129","421","274","46","145","6670","398","201.5","398","274","Image_subsets\\C3\\00000060.png"
"C3","followup","43","438117","60","00000060","6","1221","316","1384","913","163","597","97311","1302.5","614.5","1302.5","913","Image_subsets\\C3\\00000060.png"
"C3","followup","116","408919","60","00000060","6","399","328","576","874","177","546","96642","487.5","601","487.5","874","Image_subsets\\C3\\00000060.png"
"C3","followup","383","449592","60","00000060","6","1640","299","1854","904","214","605","129470","1747","601.5","1747","904","Image_subsets\\C3\\00000060.png"
"C3","followup","1","352960","65","00000065","6.5","1443","147","1527","434","84","287","24108","1485","290.5","1485","434","Image_subsets\\C3\\00000065.png"
"C3","followup","3","126420","65","00000065","6.5","729","116","773","266","44","150","6600","751","191","751","266","Image_subsets\\C3\\00000065.png"
"C3","followup","4","124533","65","00000065","6.5","662","120","707","272","45","152","6840","684.5","196","684.5","272","Image_subsets\\C3\\00000065.png"
"C3","followup","6","189995","65","00000065","6.5","302","158","366","355","64","197","12608","334","256.5","334","355","Image_subsets\\C3\\00000065.png"
"C3","followup","7","39077","65","00000065","6.5","592","111","631","239","39","128","4992","611.5","175","611.5","239","Image_subsets\\C3\\00000065.png"
"C3","followup","8","35752","65","00000065","6.5","529","115","568","244","39","129","5031","548.5","179.5","548.5","244","Image_subsets\\C3\\00000065.png"
"C3","followup","9","35309","65","00000065","6.5","463","119","504","249","41","130","5330","483.5","184","483.5","249","Image_subsets\\C3\\00000065.png"
"C3","followup","16","172350","65","00000065","6.5","1098","100","1138","255","40","155","6200","1118","177.5","1118","255","Image_subsets\\C3\\00000065.png"
"C3","followup","18","314954","65","00000065","6.5","1476","120","1546","352","70","232","16240","1511","236","1511","352","Image_subsets\\C3\\00000065.png"
"C3","followup","26","129633","65","00000065","6.5","1002","99","1040","240","38","141","5358","1021","169.5","1021","240","Image_subsets\\C3\\00000065.png"
"C3","followup","40","59361","65","00000065","6.5","383","127","428","267","45","140","6300","405.5","197","405.5","267","Image_subsets\\C3\\00000065.png"
"C3","followup","43","446741","65","00000065","6.5","1423","320","1618","944","195","624","121680","1520.5","632","1520.5","944","Image_subsets\\C3\\00000065.png"
"C3","followup","116","417058","65","00000065","6.5","598","327","771","888","173","561","97053","684.5","607.5","684.5","888","Image_subsets\\C3\\00000065.png"
"C3","followup","1","352478","70","00000070","7","1446","147","1530","432","84","285","23940","1488","289.5","1488","432","Image_subsets\\C3\\00000070.png"
"C3","followup","3","109137","70","00000070","7","710","114","753","259","43","145","6235","731.5","186.5","731.5","259","Image_subsets\\C3\\00000070.png"
"C3","followup","4","111084","70","00000070","7","661","117","705","264","44","147","6468","683","190.5","683","264","Image_subsets\\C3\\00000070.png"
"C3","followup","6","180859","70","00000070","7","339","153","401","344","62","191","11842","370","248.5","370","344","Image_subsets\\C3\\00000070.png"
"C3","followup","7","28993","70","00000070","7","589","110","627","236","38","126","4788","608","173","608","236","Image_subsets\\C3\\00000070.png"
"C3","followup","8","29987","70","00000070","7","532","114","571","241","39","127","4953","551.5","177.5","551.5","241","Image_subsets\\C3\\00000070.png"
"C3","followup","9","27618","70","00000070","7","477","117","516","245","39","128","4992","496.5","181","496.5","245","Image_subsets\\C3\\00000070.png"
"C3","followup","16","172349","70","00000070","7","1100","100","1140","255","40","155","6200","1120","177.5","1120","255","Image_subsets\\C3\\00000070.png"
