"camera_id","role","global_gt_id","position_id","frame_id","frame_key","relative_sec","xmin","ymin","xmax","ymax","width","height","area","center_x","center_y","foot_x","foot_y","image_rel_path"
"C6","entry","8","68906","50","00000050","5","1499","208","1641","642","142","434","61628","1570","425","1570","642","Image_subsets\\C6\\00000050.png"
"C6","entry","9","61736","50","00000050","5","1697","210","1850","643","153","433","66249","1773.5","426.5","1773.5","643","Image_subsets\\C6\\00000050.png"
"C6","entry","40","100665","50","00000050","5","1561","181","1670","510","109","329","35861","1615.5","345.5","1615.5","510","Image_subsets\\C6\\00000050.png"
"C6","entry","116","393111","50","00000050","5","932","125","964","254","32","129","4128","948","189.5","948","254","Image_subsets\\C6\\00000050.png"
"C6","entry","4","155741","55","00000055","5.5","848","165","918","459","70","294","20580","883","312","883","459","Image_subsets\\C6\\00000055.png"
"C6","entry","6","211636","55","00000055","5.5","1280","146","1338","348","58","202","11716","1309","247","1309","348","Image_subsets\\C6\\00000055.png"
"C6","entry","40","86259","55","00000055","5.5","1647","189","1769","545","122","356","43432","1708","367","1708","545","Image_subsets\\C6\\00000055.png"
"C6","entry","168","393599","55","00000055","5.5","945","125","976","254","31","129","3999","960.5","189.5","960.5","254","Image_subsets\\C6\\00000055.png"
"C6","entry","4","139894","60","00000060","6","875","172","951","489","76","317","24092","913","330.5","913","489","Image_subsets\\C6\\00000060.png"
"C6","entry","6","204894","60","00000060","6","1253","148","1312","356","59","208","12272","1282.5","252","1282.5","356","Image_subsets\\C6\\00000060.png"
"C6","entry","40","73290","60","00000060","6","1723","198","1860","583","137","385","52745","1791.5","390.5","1791.5","583","Image_subsets\\C6\\00000060.png"
"C6","entry","3","126420","65","00000065","6.5","773","179","857","533","84","354","29736","815","356","815","533","Image_subsets\\C6\\00000065.png"
"C6","entry","4","124533","65","00000065","6.5","929","178","1013","521","84","343","28812","971","349.5","971","521","Image_subsets\\C6\\00000065.png"
"C6","entry","6","189995","65","00000065","6.5","1259","151","1323","373","64","222","14208","1291","262","1291","373","Image_subsets\\C6\\00000065.png"
"C6","entry","40","59361","65","00000065","6.5","1823","208","1980","632","157","424","66568","1901.5","420","1901.5","632","Image_subsets\\C6\\00000065.png"
"C6","entry","3","109137","70","00000070","7","824","189","917","578","93","389","36177","870.5","383.5","870.5","578","Image_subsets\\C6\\00000070.png"
"C6","entry","4","111084","70","00000070","7","946","186","1039","557","93","371","34503","992.5","371.5","992.5","557","Image_subsets\\C6\\00000070.png"
"C6","entry","6","180859","70","00000070","7","1253","154","1319","385","66","231","15246","1286","269.5","1286","385","Image_subsets\\C6\\00000070.png"
"C6","entry","3","96167","75","00000075","7.5","826","198","928","624","102","426","43452","877","411","877","624","Image_subsets\\C6\\00000075.png"
"C6","entry","4","93316","75","00000075","7.5","994","197","1101","613","107","416","44512","1047.5","405","1047.5","613","Image_subsets\\C6\\00000075.png"
"C6","entry","6","168360","75","00000075","7.5","1251","157","1321","403","70","246","17220","1286","280","1286","403","Image_subsets\\C6\\00000075.png"
"C6","entry","6","153469","80","00000080","8","1282","162","1359","424","77","262","20174","1320.5","293","1320.5","424","Image_subsets\\C6\\00000080.png"
"C6","entry","6","143375","85","00000085","8.5","1286","165","1367","441","81","276","22356","1326.5","303","1326.5","441","Image_subsets\\C6\\00000085.png"
"C6","entry","6","126090","90","00000090","9","1357","172","1447","470","90","298","26820","1402","321","1402","470","Image_subsets\\C6\\00000090.png"
"C6","entry","186","378223","90","00000090","9","943","126","975","260","32","134","4288","959","193","959","260","Image_subsets\\C6\\00000090.png"
"C6","entry","6","112160","95","00000095","9.5","1402","178","1501","498","99","320","31680","1451.5","338","1451.5","498","Image_subsets\\C6\\00000095.png"
"C6","entry","6","97272","100","00000100","10","1469","185","1580","533","111","348","38628","1524.5","359","1524.5","533","Image_subsets\\C6\\00000100.png"
"C6","entry","6","82861","105","00000105","10.5","1532","194","1657","575","125","381","47625","1594.5","384.5","1594.5","575","Image_subsets\\C6\\00000105.png"
"C6","entry","6","68928","110","00000110","11","1595","205","1738","625","143","420","60060","1666.5","415","1666.5","625","Image_subsets\\C6\\00000110.png"
"C6","entry","6","55001","115","00000115","11.5","1701","217","1866","681","165","464","76560","1783.5","449","1783.5","681","Image_subsets\\C6\\00000115.png"
"C6","entry","149","368639","125","00000125","12.5","985","127","1019","262","34","135","4590","1002","194.5","1002","262","Image_subsets\\C6\\00000125.png"
"C6","entry","135","352794","130","00000130","13","1005","128","1040","268","35","140","4900","1022.5","198","1022.5","268","Image_subsets\\C6\\00000130.png"
"C6","entry","149","379191","130","00000130","13","955","126","987","259","32","133","4256","971","192.5","971","259","Image_subsets\\C6\\00000130.png"
"C6","entry","135","370536","135","00000135","13.5","944","126","977","263","33","137","4521","960.5","194.5","960.5","263","Image_subsets\\C6\\00000135.png"
"C6","entry","149","384935","135","00000135","13.5","919","125","951","258","32","133","4256","935","191.5","935","258","Image_subsets\\C6\\00000135.png"
"C6","entry","125","390239","140","00000140","14","950","125","981","255","31","130","4030","965.5","190","965.5","255","Image_subsets\\C6\\00000140.png"
"C6","entry","121","377750","155","00000155","15.5","955","126","988","259","33","133","4389","971.5","192.5","971.5","259","Image_subsets\\C6\\00000155.png"
"C6","entry","124","384476","160","00000160","16","954","125","986","257","32","132","4224","970","191","970","257","Image_subsets\\C6\\00000160.png"
"C6","entry","136","378712","180","00000180","18","957","126","990","259","33","133","4389","973.5","192.5","973.5","259","Image_subsets\\C6\\00000180.png"
"C6","entry","288","359510","180","00000180","18","986","127","1021","266","35","139","4865","1003.5","196.5","1003.5","266","Image_subsets\\C6\\00000180.png"
"C6","entry","187","365279","185","00000185","18.5","991","127","1025","263","34","136","4624","1008","195","1008","263","Image_subsets\\C6\\00000185.png"
"C6","entry","288","371496","185","00000185","18.5","942","126","975","262","33","136","4488","958.5","194","958.5","262","Image_subsets\\C6\\00000185.png"
"C6","entry","187","373424","190","00000190","19","952","126","985","261","33","135","4455","968.5","193.5","968.5","261","Image_subsets\\C6\\00000190.png"
"C6","entry","147","248629","200","00000200","20","1235","140","1285","318","50","178","8900","1260","229","1260","318","Image_subsets\\C6\\00000200.png"
"C6","entry","147","246696","205","00000205","20.5","1214","140","1264","321","50","181","9050","1239","230.5","1239","321","Image_subsets\\C6\\00000205.png"
"C6","entry","147","241403","210","00000210","21","1202","141","1253","326","51","185","9435","1227.5","233.5","1227.5","326","Image_subsets\\C6\\00000210.png"
"C6","entry","147","242824","215","00000215","21.5","1157","141","1208","327","51","186","9486","1182.5","234","1182.5","327","Image_subsets\\C6\\00000215.png"
"C6","entry","147","242802","220","00000220","22","1109","141","1159","330","50","189","9450","1134","235.5","1134","330","Image_subsets\\C6\\00000220.png"
"C6","entry","147","237019","225","00000225","22.5","1072","143","1123","337","51","194","9894","1097.5","240","1097.5","337","Image_subsets\\C6\\00000225.png"
"C6","entry","118","181897","230","00000230","23","1441","152","1508","369","67","217","14539","1474.5","260.5","1474.5","369","Image_subsets\\C6\\00000230.png"
"C6","entry","147","236994","230","00000230","23","1013","143","1063","341","50","198","9900","1038","242","1038","341","Image_subsets\\C6\\00000230.png"
"C6","entry","155","373422","230","00000230","23","949","126","982","261","33","135","4455","965.5","193.5","965.5","261","Image_subsets\\C6\\00000230.png"
"C6","entry","118","167486","235","00000235","23.5","1477","155","1550","385","73","230","16790","1513.5","270","1513.5","385","Image_subsets\\C6\\00000235.png"
"C6","entry","147","236977","235","00000235","23.5","971","143","1021","344","50","201","10050","996","243.5","996","344","Image_subsets\\C6\\00000235.png"
"C6","entry","152","396958","235","00000235","23.5","938","124","969","253","31","129","3999","953.5","188.5","953.5","253","Image_subsets\\C6\\00000235.png"
"C6","entry","155","375805","235","00000235","23.5","916","126","949","261","33","135","4455","932.5","193.5","932.5","261","Image_subsets\\C6\\00000235.png"
"C6","entry","118","159791","240","00000240","24","1476","158","1551","396","75","238","17850","1513.5","277","1513.5","396","Image_subsets\\C6\\00000240.png"
"C6","entry","147","236466","240","00000240","24","894","143","943","349","49","206","10094","918.5","246","918.5","349","Image_subsets\\C6\\00000240.png"
"C6","entry","118","142984","245","00000245","24.5","1541","162","1624","417","83","255","21165","1582.5","289.5","1582.5","417","Image_subsets\\C6\\00000245.png"
"C6","entry","118","134816","250","00000250","25","1564","165","1651","429","87","264","22968","1607.5","297","1607.5","429","Image_subsets\\C6\\00000250.png"
"C6","entry","118","120403","255","00000255","25.5","1612","170","1707","454","95","284","26980","1659.5","312","1659.5","454","Image_subsets\\C6\\00000255.png"
"C6","entry","166","360479","255","00000255","25.5","1000","127","1034","265","34","138","4692","1017","196","1017","265","Image_subsets\\C6\\00000255.png"
"C6","entry","118","108875","260","00000260","26","1663","175","1766","475","103","300","30900","1714.5","325","1714.5","475","Image_subsets\\C6\\00000260.png"
"C6","entry","166","362855","260","00000260","26","955","127","989","265","34","138","4692","972","196","972","265","Image_subsets\\C6\\00000260.png"
"C6","entry","118","97822","265","00000265","26.5","1701","181","1813","500","112","319","35728","1757","340.5","1757","500","Image_subsets\\C6\\00000265.png"
"C6","entry","118","88692","270","00000270","27","1739","186","1859","523","120","337","40440","1799","354.5","1799","523","Image_subsets\\C6\\00000270.png"
"C6","entry","118","75717","275","00000275","27.5","1798","194","1932","561","134","367","49178","1865","377.5","1865","561","Image_subsets\\C6\\00000275.png"
"C6","entry","190","338875","275","00000275","27.5","1033","129","1069","273","36","144","5184","1051","201","1051","273","Image_subsets\\C6\\00000275.png"
"C6","entry","324","195813","275","00000275","27.5","1376","149","1439","357","63","208","13104","1407.5","253","1407.5","357","Image_subsets\\C6\\00000275.png"
"C6","entry","190","338865","280","00000280","28","1015","129","1052","274","37","145","5365","1033.5","201.5","1033.5","274","Image_subsets\\C6\\00000280.png"
"C6","entry","324","180410","280","00000280","28","1334","153","1401","379","67","226","15142","1367.5","266","1367.5","379","Image_subsets\\C6\\00000280.png"
"C6","entry","190","339327","285","00000285","28.5","982","129","1019","275","37","146","5402","1000.5","202","1000.5","275","Image_subsets\\C6\\00000285.png"
"C6","entry","324","159268","285","00000285","28.5","1366","159","1441","407","75","248","18600","1403.5","283","1403.5","407","Image_subsets\\C6\\00000285.png"
"C6","entry","190","335960","290","00000290","29","976","130","1012","277","36","147","5292","994","203.5","994","277","Image_subsets\\C6\\00000290.png"
"C6","entry","324","146280","290","00000290","29","1348","163","1428","430","80","267","21360","1388","296.5","1388","430","Image_subsets\\C6\\00000290.png"
"C6","entry","483","364319","290","00000290","29","993","127","1027","263","34","136","4624","1010","195","1010","263","Image_subsets\\C6\\00000290.png"
"C6","entry","582","350399","290","00000290","29","1018","128","1053","268","35","140","4900","1035.5","198","1035.5","268","Image_subsets\\C6\\00000290.png"
"C6","entry","190","333553","295","00000295","29.5","968","130","1004","279","36","149","5364","986","204.5","986","279","Image_subsets\\C6\\00000295.png"
"C6","entry","324","130902","295","00000295","29.5","1370","169","1457","458","87","289","25143","1413.5","313.5","1413.5","458","Image_subsets\\C6\\00000295.png"
"C6","entry","483","369110","295","00000295","29.5","970","127","1003","262","33","135","4455","986.5","194.5","986.5","262","Image_subsets\\C6\\00000295.png"
"C6","entry","582","353259","295","00000295","29.5","978","128","1013","269","35","141","4935","995.5","198.5","995.5","269","Image_subsets\\C6\\00000295.png"
"C6","entry","190","331143","300","00000300","30","954","130","990","281","36","151","5436","972","205.5","972","281","Image_subsets\\C6\\00000300.png"
"C6","entry","324","116965","300","00000300","30","1391","175","1487","488","96","313","30048","1439","331.5","1439","488","Image_subsets\\C6\\00000300.png"
"C6","entry","483","372935","300","00000300","30","938","126","971","262","33","136","4488","954.5","194","954.5","262","Image_subsets\\C6\\00000300.png"
"C6","entry","158","351351","305","00000305","30.5","1003","128","1038","269","35","141","4935","1020.5","198.5","1020.5","269","Image_subsets\\C6\\00000305.png"
"C6","entry","190","328257","305","00000305","30.5","948","130","985","282","37","152","5624","966.5","206","966.5","282","Image_subsets\\C6\\00000305.png"
"C6","entry","324","103987","305","00000305","30.5","1406","182","1511","521","105","339","35595","1458.5","351.5","1458.5","521","Image_subsets\\C6\\00000305.png"
"C6","entry","158","348461","310","00000310","31","990","128","1026","271","36","143","5148","1008","199.5","1008","271","Image_subsets\\C6\\00000310.png"
"C6","entry","190","328728","310","00000310","31","930","130","967","283","37","153","5661","948.5","206.5","948.5","283","Image_subsets\\C6\\00000310.png"
"C6","entry","324","90529","310","00000310","31","1428","191","1545","562","117","371","43407","1486.5","376.5","1486.5","562","Image_subsets\\C6\\00000310.png"
"C6","entry","158","346039","315","00000315","31.5","956","129","991","273","35","144","5040","973.5","201","973.5","273","Image_subsets\\C6\\00000315.png"
"C6","entry","190","325365","315","00000315","31.5","930","131","967","285","37","154","5698","948.5","208","948.5","285","Image_subsets\\C6\\00000315.png"
"C6","entry","324","74673","315","00000315","31.5","1482","202","1616","617","134","415","55610","1549","409.5","1549","617","Image_subsets\\C6\\00000315.png"
"C6","entry","158","340258","320","00000320","32","928","129","964","277","36","148","5328","946","203","946","277","Image_subsets\\C6\\00000320.png"
"C6","entry","190","322953","320","00000320","32","911","131","949","287","38","156","5928","930","209","930","287","Image_subsets\\C6\\00000320.png"
"C6","entry","190","317665","325","00000325","32.5","905","132","943","290","38","158","6004","924","211","924","290","Image_subsets\\C6\\00000325.png"
"C6","entry","163","352308","330","00000330","33","996","128","1031","269","35","141","4935","1013.5","198.5","1013.5","269","Image_subsets\\C6\\00000330.png"
"C6","entry","361","376792","330","00000330","33","960","126","993","259","33","133","4389","976.5","192.5","976.5","259","Image_subsets\\C6\\00000330.png"
"C6","entry","163","356607","335","00000335","33.5","952","128","986","268","34","140","4760","969","198","969","268","Image_subsets\\C6\\00000335.png"
"C6","entry","361","368134","335","00000335","33.5","944","127","978","264","34","137","4658","961","195.5","961","264","Image_subsets\\C6\\00000335.png"
"C6","entry","402","381096","335","00000335","33.5","927","126","959","259","32","133","4256","943","192.5","943","259","Image_subsets\\C6\\00000335.png"
"C6","entry","488","113259","335","00000335","33.5","1810","171","1910","446","100","275","27500","1860","308.5","1860","446","Image_subsets\\C6\\00000335.png"
"C6","entry","488","106994","340","00000340","34","1787","174","1891","464","104","290","30160","1839","319","1839","464","Image_subsets\\C6\\00000340.png"
"C6","entry","567","385919","340","00000340","34","957","125","989","256","32","131","4192","973","190.5","973","256","Image_subsets\\C6\\00000340.png"
"C6","entry","488","97849","345","00000345","34.5","1782","179","1894","489","112","310","34720","1838","334","1838","489","Image_subsets\\C6\\00000345.png"
"C6","entry","156","403194","350","00000350","35","922","124","952","251","30","127","3810","937","187.5","937","251","Image_subsets\\C6\\00000350.png"
"C6","entry","488","85824","350","00000350","35","1800","186","1923","523","123","337","41451","1861.5","354.5","1861.5","523","Image_subsets\\C6\\00000350.png"
"C6","entry","277","343199","355","00000355","35.5","1031","129","1068","271","37","142","5254","1049.5","200","1049.5","271","Image_subsets\\C6\\00000355.png"
"C6","entry","289","371989","355","00000355","35.5","963","126","996","261","33","135","4455","979.5","193.5","979.5","261","Image_subsets\\C6\\00000355.png"
"C6","entry","524","385428","355","00000355","35.5","940","125","971","257","31","132","4092","955.5","191","955.5","257","Image_subsets\\C6\\00000355.png"
"C6","entry","277","348451","360","00000360","36","973","128","1008","271","35","143","5005","990.5","199.5","990.5","271","Image_subsets\\C6\\00000360.png"
"C6","entry","289","376291","360","00000360","36","926","126","958","261","32","135","4320","942","193.5","942","261","Image_subsets\\C6\\00000360.png"
"C6","entry","277","354664","365","00000365","36.5","914","128","948","271","34","143","4862","931","199.5","931","271","Image_subsets\\C6\\00000365.png"
"C6","entry","607","372959","365","00000365","36.5","978","126","1011","260","33","134","4422","994.5","193","994.5","260","Image_subsets\\C6\\00000365.png"
"C6","entry","607","375829","370","00000370","37","957","126","989","260","32","134","4288","973","193","973","260","Image_subsets\\C6\\00000370.png"
"C6","entry","189","387837","375","00000375","37.5","950","125","982","256","32","131","4192","966","190.5","966","256","Image_subsets\\C6\\00000375.png"
"C6","entry","266","395513","390","00000390","39","932","124","963","253","31","129","3999","947.5","188.5","947.5","253","Image_subsets\\C6\\00000390.png"
"C6","entry","281","371020","390","00000390","39","950","126","983","262","33","136","4488","966.5","194","966.5","262","Image_subsets\\C6\\00000390.png"
"C6","entry","115","251517","395","00000395","39.5","1242","140","1292","315","50","175","8750","1267","227.5","1267","315","Image_subsets\\C6\\00000395.png"
"C6","entry","115","254867","400","00000400","40","1213","139","1262","314","49","175","8575","1237.5","226.5","1237.5","314","Image_subsets\\C6\\00000400.png"
"C6","entry","115","257258","405","00000405","40.5","1188","139","1237","314","49","175","8575","1212.5","226.5","1212.5","314","Image_subsets\\C6\\00000405.png"
"C6","entry","115","261090","410","00000410","41","1162","138","1209","313","47","175","8225","1185.5","225.5","1185.5","313","Image_subsets\\C6\\00000410.png"
"C6","entry","115","267320","415","00000415","41.5","1125","138","1171","310","46","172","7912","1148","224","1148","310","Image_subsets\\C6\\00000415.png"
"C6","entry","115","271150","420","00000420","42","1095","137","1140","309","45","172","7740","1117.5","223","1117.5","309","Image_subsets\\C6\\00000420.png"
"C6","entry","115","274983","425","00000425","42.5","1071","137","1116","308","45","171","7695","1093.5","222.5","1093.5","308","Image_subsets\\C6\\00000425.png"
"C6","entry","115","274981","430","00000430","43","1067","137","1112","308","45","171","7695","1089.5","222.5","1089.5","308","Image_subsets\\C6\\00000430.png"
"C6","entry","293","150195","430","00000430","43","1533","160","1612","406","79","246","19434","1572.5","283","1572.5","406","Image_subsets\\C6\\00000430.png"
"C6","entry","399","376788","430","00000430","43","954","126","986","260","32","134","4288","970","193","970","260","Image_subsets\\C6\\00000430.png"
"C6","entry","468","386399","430","00000430","43","956","125","988","256","32","131","4192","972","190.5","972","256","Image_subsets\\C6\\00000430.png"
"C6","entry","620","348939","430","00000430","43","986","128","1021","270","35","142","4970","1003.5","199","1003.5","270","Image_subsets\\C6\\00000430.png"
"C6","entry","115","279290","435","00000435","43.5","1035","136","1078","307","43","171","7353","1056.5","221.5","1056.5","307","Image_subsets\\C6\\00000435.png"
"C6","entry","293","138660","435","00000435","43.5","1554","164","1639","423","85","259","22015","1596.5","293.5","1596.5","423","Image_subsets\\C6\\00000435.png"
"C6","entry","399","381574","435","00000435","43.5","922","126","955","259","33","133","4389","938.5","192.5","938.5","259","Image_subsets\\C6\\00000435.png"
"C6","entry","468","388312","435","00000435","43.5","942","125","973","256","31","131","4061","957.5","190.5","957.5","256","Image_subsets\\C6\\00000435.png"
"C6","entry","620","351318","435","00000435","43.5","945","128","980","271","35","143","5005","962.5","199.5","962.5","271","Image_subsets\\C6\\00000435.png"
"C6","entry","115","282165","440","00000440","44","1018","136","1061","306","43","170","7310","1039.5","221","1039.5","306","Image_subsets\\C6\\00000440.png"
"C6","entry","134","237097","440","00000440","44","1244","142","1297","327","53","185","9805","1270.5","234.5","1270.5","327","Image_subsets\\C6\\00000440.png"
"C6","entry","161","217415","440","00000440","44","1303","145","1360","340","57","195","11115","1331.5","242.5","1331.5","340","Image_subsets\\C6\\00000440.png"
"C6","entry","293","131447","440","00000440","44","1558","167","1647","436","89","269","23941","1602.5","301.5","1602.5","436","Image_subsets\\C6\\00000440.png"
"C6","entry","115","286483","445","00000445","44.5","1004","135","1046","304","42","169","7098","1025","219.5","1025","304","Image_subsets\\C6\\00000445.png"
"C6","entry","134","238043","445","00000445","44.5","1212","142","1264","328","52","186","9672","1238","235","1238","328","Image_subsets\\C6\\00000445.png"
"C6","entry","161","219794","445","00000445","44.5","1249","145","1305","342","56","197","11032","1277","243.5","1277","342","Image_subsets\\C6\\00000445.png"
"C6","entry","293","120396","445","00000445","44.5","1592","171","1687","456","95","285","27075","1639.5","313.5","1639.5","456","Image_subsets\\C6\\00000445.png"
"C6","entry","115","294159","450","00000450","45","979","134","1021","300","42","166","6972","1000","217","1000","300","Image_subsets\\C6\\00000450.png"
"C6","entry","134","235620","450","00000450","45","1169","142","1221","333","52","191","9932","1195","237.5","1195","333","Image_subsets\\C6\\00000450.png"
"C6","entry","161","220736","450","00000450","45","1205","145","1260","344","55","199","10945","1232.5","244.5","1232.5","344","Image_subsets\\C6\\00000450.png"
"C6","entry","293","111261","450","00000450","45","1605","175","1706","476","101","301","30401","1655.5","325.5","1655.5","476","Image_subsets\\C6\\00000450.png"
"C6","entry","344","355669","450","00000450","45","991","128","1026","267","35","139","4865","1008.5","197.5","1008.5","267","Image_subsets\\C6\\00000450.png"
"C6","entry","525","384469","450","00000450","45","943","125","975","257","32","132","4224","959","191","959","257","Image_subsets\\C6\\00000450.png"
"C6","entry","115","296071","455","00000455","45.5","959","134","1000","300","41","166","6806","979.5","217","979.5","300","Image_subsets\\C6\\00000455.png"
"C6","entry","134","234162","455","00000455","45.5","1133","143","1185","336","52","193","10036","1159","239.5","1159","336","Image_subsets\\C6\\00000455.png"
"C6","entry","161","224078","455","00000455","45.5","1153","145","1207","344","54","199","10746","1180","244.5","1180","344","Image_subsets\\C6\\00000455.png"
"C6","entry","293","101657","455","00000455","45.5","1658","179","1766","495","108","316","34128","1712","337","1712","495","Image_subsets\\C6\\00000455.png"
"C6","entry","344","361883","455","00000455","45.5","936","127","969","267","33","140","4620","952.5","197","952.5","267","Image_subsets\\C6\\00000455.png"
